A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,Q260: Sex,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q287: Social class (subjective),Counts
2018,Colombia,CO-BOL Bolívar,Rural,Male,16-24,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-BOL Bolívar,Rural,Male,25-34,Spanish; Castilian,Living together as married,Lower,Working class,1
2018,Colombia,CO-BOL Bolívar,Rural,Male,25-34,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-BOL Bolívar,Rural,Male,25-34,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-BOL Bolívar,Rural,Male,35-44,Spanish; Castilian,Living together as married,Middle,Lower middle class,3
2018,Colombia,CO-BOL Bolívar,Rural,Male,35-44,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-BOL Bolívar,Rural,Male,45-54,Spanish; Castilian,Living together as married,Lower,Lower middle class,2
2018,Colombia,CO-BOL Bolívar,Rural,Male,45-54,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-BOL Bolívar,Rural,Male,55-64,Spanish; Castilian,Living together as married,Higher,Working class,1
2018,Colombia,CO-BOL Bolívar,Rural,Male,55-64,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-BOL Bolívar,Rural,Male,65 and more years,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-BOL Bolívar,Rural,Male,65 and more years,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-BOL Bolívar,Rural,Male,65 and more years,Spanish; Castilian,Married,Middle,Lower class,1
2018,Colombia,CO-BOL Bolívar,Urban,Female,16-24,Spanish; Castilian,Living together as married,Higher,Upper middle class,1
2018,Colombia,CO-BOL Bolívar,Urban,Female,16-24,Spanish; Castilian,Living together as married,Middle,Lower middle class,2
2018,Colombia,CO-BOL Bolívar,Urban,Female,16-24,Spanish; Castilian,Separated,Middle,Lower middle class,1
2018,Colombia,CO-BOL Bolívar,Urban,Female,16-24,Spanish; Castilian,Single,Lower,Upper middle class,1
2018,Colombia,CO-BOL Bolívar,Urban,Female,16-24,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-BOL Bolívar,Urban,Female,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-BOL Bolívar,Urban,Female,25-34,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-BOL Bolívar,Urban,Female,25-34,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-BOL Bolívar,Urban,Female,25-34,Spanish; Castilian,Single,Higher,Working class,1
2018,Colombia,CO-BOL Bolívar,Urban,Female,35-44,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-BOL Bolívar,Urban,Female,45-54,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-BOL Bolívar,Urban,Female,55-64,Spanish; Castilian,Married,Higher,Upper middle class,1
2018,Colombia,CO-BOL Bolívar,Urban,Female,55-64,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-BOL Bolívar,Urban,Female,55-64,Spanish; Castilian,Married,Middle,Working class,1
2018,Colombia,CO-BOL Bolívar,Urban,Female,65 and more years,Spanish; Castilian,Separated,Higher,Upper middle class,1
2018,Colombia,CO-BOL Bolívar,Urban,Male,16-24,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-BOL Bolívar,Urban,Male,25-34,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-BOL Bolívar,Urban,Male,25-34,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-BOL Bolívar,Urban,Male,25-34,Spanish; Castilian,Single,Higher,Working class,1
2018,Colombia,CO-BOL Bolívar,Urban,Male,35-44,Spanish; Castilian,Separated,Middle,Working class,1
2018,Colombia,CO-BOL Bolívar,Urban,Male,35-44,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-BOL Bolívar,Urban,Male,45-54,Spanish; Castilian,Living together as married,Higher,Working class,1
2018,Colombia,CO-BOL Bolívar,Urban,Male,45-54,Spanish; Castilian,Living together as married,Middle,Working class,2
2018,Colombia,CO-BOL Bolívar,Urban,Male,45-54,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-BOL Bolívar,Urban,Male,45-54,Spanish; Castilian,Separated,Middle,Lower middle class,1
2018,Colombia,CO-BOL Bolívar,Urban,Male,55-64,Spanish; Castilian,Living together as married,Lower,Upper middle class,1
2018,Colombia,CO-BOL Bolívar,Urban,Male,55-64,Spanish; Castilian,Married,Higher,Upper middle class,1
2018,Colombia,CO-BOL Bolívar,Urban,Male,55-64,Spanish; Castilian,Single,Higher,Lower class,1
2018,Colombia,CO-BOL Bolívar,Urban,Male,65 and more years,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-BOL Bolívar,Urban,Male,65 and more years,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-BOY Boyacá,Urban,Female,16-24,Spanish; Castilian,Living together as married,Middle,Upper middle class,1
2018,Colombia,CO-BOY Boyacá,Urban,Female,16-24,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-BOY Boyacá,Urban,Female,16-24,Spanish; Castilian,Single,Don't know,Lower class,3
2018,Colombia,CO-BOY Boyacá,Urban,Female,16-24,Spanish; Castilian,Single,Don't know,Lower middle class,1
2018,Colombia,CO-BOY Boyacá,Urban,Female,16-24,Spanish; Castilian,Single,Don't know,Working class,2
2018,Colombia,CO-BOY Boyacá,Urban,Female,16-24,Spanish; Castilian,Single,Middle,Upper middle class,1
2018,Colombia,CO-BOY Boyacá,Urban,Female,25-34,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-BOY Boyacá,Urban,Female,25-34,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-BOY Boyacá,Urban,Female,25-34,Spanish; Castilian,Married,Higher,Lower middle class,1
2018,Colombia,CO-BOY Boyacá,Urban,Female,25-34,Spanish; Castilian,Single,Don't know,Lower class,2
2018,Colombia,CO-BOY Boyacá,Urban,Female,35-44,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-BOY Boyacá,Urban,Female,55-64,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-BOY Boyacá,Urban,Male,16-24,Spanish; Castilian,Married,Higher,Working class,1
2018,Colombia,CO-BOY Boyacá,Urban,Male,16-24,Spanish; Castilian,Separated,Middle,Lower middle class,1
2018,Colombia,CO-BOY Boyacá,Urban,Male,16-24,Spanish; Castilian,Single,Don't know,Lower class,3
2018,Colombia,CO-BOY Boyacá,Urban,Male,16-24,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-BOY Boyacá,Urban,Male,25-34,Spanish; Castilian,Living together as married,Higher,Lower class,1
2018,Colombia,CO-BOY Boyacá,Urban,Male,25-34,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-BOY Boyacá,Urban,Male,25-34,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-BOY Boyacá,Urban,Male,25-34,Spanish; Castilian,Single,Don't know,Lower middle class,1
2018,Colombia,CO-BOY Boyacá,Urban,Male,45-54,Spanish; Castilian,Living together as married,Higher,Lower class,1
2018,Colombia,CO-BOY Boyacá,Urban,Male,55-64,Spanish; Castilian,Married,Don't know,Lower middle class,2
2018,Colombia,CO-BOY Boyacá,Urban,Male,55-64,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-BOY Boyacá,Urban,Male,55-64,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-BOY Boyacá,Urban,Male,65 and more years,Spanish; Castilian,Married,Don't know,Lower middle class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,16-24,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,16-24,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,16-24,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,25-34,Spanish; Castilian,Living together as married,Lower,Lower middle class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,25-34,Spanish; Castilian,Separated,Lower,Lower class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,35-44,Spanish; Castilian,Living together as married,Higher,Lower middle class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,35-44,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,35-44,Spanish; Castilian,Living together as married,Lower,Lower middle class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,35-44,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,35-44,Spanish; Castilian,Single,Lower,Working class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,45-54,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,45-54,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,45-54,Spanish; Castilian,Single,Lower,Working class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,45-54,Spanish; Castilian,Widowed,Higher,Lower middle class,1
2018,Colombia,CO-CAL Caldas,Urban,Female,55-64,Spanish; Castilian,Married,Higher,Lower middle class,1
2018,Colombia,CO-CAL Caldas,Urban,Male,16-24,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-CAL Caldas,Urban,Male,16-24,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-CAL Caldas,Urban,Male,25-34,Spanish; Castilian,Living together as married,Higher,Lower class,1
2018,Colombia,CO-CAL Caldas,Urban,Male,25-34,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-CAL Caldas,Urban,Male,25-34,Spanish; Castilian,Single,Middle,Lower middle class,2
2018,Colombia,CO-CAL Caldas,Urban,Male,35-44,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-CAL Caldas,Urban,Male,35-44,Spanish; Castilian,Separated,Middle,Lower class,1
2018,Colombia,CO-CAL Caldas,Urban,Male,45-54,Spanish; Castilian,Divorced,Higher,Lower middle class,1
2018,Colombia,CO-CAL Caldas,Urban,Male,45-54,Spanish; Castilian,Divorced,Lower,Lower class,1
2018,Colombia,CO-CAL Caldas,Urban,Male,45-54,Spanish; Castilian,Single,Lower,Lower class,1
2018,Colombia,CO-CAL Caldas,Urban,Male,55-64,Spanish; Castilian,Divorced,Lower,Lower middle class,1
2018,Colombia,CO-CAL Caldas,Urban,Male,55-64,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-CAL Caldas,Urban,Male,55-64,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-CAL Caldas,Urban,Male,65 and more years,Spanish; Castilian,Divorced,Lower,Lower class,1
2018,Colombia,CO-CAL Caldas,Urban,Male,65 and more years,Spanish; Castilian,Separated,Lower,Lower middle class,1
2018,Colombia,CO-CAQ Caquetá,Urban,Female,16-24,Spanish; Castilian,Separated,Lower,Lower class,1
2018,Colombia,CO-CAQ Caquetá,Urban,Female,16-24,Spanish; Castilian,Single,Lower,Lower class,1
2018,Colombia,CO-CAQ Caquetá,Urban,Female,25-34,Spanish; Castilian,Living together as married,Higher,Lower class,1
2018,Colombia,CO-CAQ Caquetá,Urban,Female,45-54,Spanish; Castilian,Separated,Lower,Lower middle class,1
2018,Colombia,CO-CAQ Caquetá,Urban,Female,55-64,Spanish; Castilian,Living together as married,Lower,Lower middle class,1
2018,Colombia,CO-CAQ Caquetá,Urban,Female,55-64,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-CAQ Caquetá,Urban,Female,55-64,Spanish; Castilian,Widowed,Lower,Lower class,1
2018,Colombia,CO-CAQ Caquetá,Urban,Female,65 and more years,Spanish; Castilian,Widowed,Lower,Lower class,1
2018,Colombia,CO-CAQ Caquetá,Urban,Male,16-24,Spanish; Castilian,Single,Lower,Lower class,2
2018,Colombia,CO-CAQ Caquetá,Urban,Male,16-24,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-CAQ Caquetá,Urban,Male,16-24,Spanish; Castilian,Single,Lower,Working class,1
2018,Colombia,CO-CAQ Caquetá,Urban,Male,25-34,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-CAQ Caquetá,Urban,Male,35-44,Spanish; Castilian,Living together as married,Higher,Working class,1
2018,Colombia,CO-CAQ Caquetá,Urban,Male,55-64,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-CAQ Caquetá,Urban,Male,55-64,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-CAU Cauca,Rural,Female,16-24,No answer,Single,Lower,Lower middle class,1
2018,Colombia,CO-CAU Cauca,Rural,Female,16-24,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-CAU Cauca,Rural,Female,16-24,Spanish; Castilian,Single,Higher,Lower class,1
2018,Colombia,CO-CAU Cauca,Rural,Female,16-24,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-CAU Cauca,Rural,Female,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-CAU Cauca,Rural,Female,25-34,Spanish; Castilian,Living together as married,Higher,Working class,1
2018,Colombia,CO-CAU Cauca,Rural,Female,25-34,Spanish; Castilian,Living together as married,Middle,Lower class,2
2018,Colombia,CO-CAU Cauca,Rural,Female,25-34,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-CAU Cauca,Rural,Female,25-34,Spanish; Castilian,Single,Middle,Working class,1
2018,Colombia,CO-CAU Cauca,Rural,Female,35-44,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-CAU Cauca,Rural,Female,35-44,Spanish; Castilian,Married,Middle,Lower middle class,1
2018,Colombia,CO-CAU Cauca,Rural,Female,35-44,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-CAU Cauca,Rural,Female,45-54,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-CAU Cauca,Rural,Female,45-54,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-CAU Cauca,Rural,Female,55-64,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-CAU Cauca,Rural,Male,16-24,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-CAU Cauca,Rural,Male,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-CAU Cauca,Rural,Male,25-34,Spanish; Castilian,Living together as married,Lower,Working class,1
2018,Colombia,CO-CAU Cauca,Rural,Male,25-34,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-CAU Cauca,Rural,Male,25-34,Spanish; Castilian,Living together as married,Middle,Lower middle class,2
2018,Colombia,CO-CAU Cauca,Rural,Male,25-34,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-CAU Cauca,Rural,Male,25-34,Spanish; Castilian,Married,Higher,Lower middle class,1
2018,Colombia,CO-CAU Cauca,Rural,Male,25-34,Spanish; Castilian,Separated,Higher,Working class,1
2018,Colombia,CO-CAU Cauca,Rural,Male,25-34,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-CAU Cauca,Rural,Male,35-44,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-CAU Cauca,Rural,Male,45-54,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-CAU Cauca,Rural,Male,45-54,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-CAU Cauca,Rural,Male,55-64,Spanish; Castilian,Separated,Higher,Lower middle class,1
2018,Colombia,CO-CAU Cauca,Rural,Male,65 and more years,Spanish; Castilian,Separated,Lower,Lower class,1
2018,Colombia,CO-CAU Cauca,Rural,Male,65 and more years,Spanish; Castilian,Single,Lower,Working class,1
2018,Colombia,CO-CES Cesar,Urban,Female,25-34,Spanish; Castilian,Living together as married,Middle,Working class,3
2018,Colombia,CO-CES Cesar,Urban,Female,45-54,Spanish; Castilian,Married,Middle,Lower middle class,1
2018,Colombia,CO-CES Cesar,Urban,Female,45-54,Spanish; Castilian,Separated,Middle,Working class,1
2018,Colombia,CO-CES Cesar,Urban,Female,45-54,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-CES Cesar,Urban,Female,55-64,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-CES Cesar,Urban,Female,55-64,Spanish; Castilian,Married,Lower,Working class,1
2018,Colombia,CO-CES Cesar,Urban,Male,16-24,Spanish; Castilian,Single,Middle,Lower middle class,2
2018,Colombia,CO-CES Cesar,Urban,Male,16-24,Spanish; Castilian,Single,Middle,Working class,1
2018,Colombia,CO-CES Cesar,Urban,Male,35-44,Spanish; Castilian,Separated,Middle,Working class,1
2018,Colombia,CO-CES Cesar,Urban,Male,45-54,Spanish; Castilian,Married,Middle,Upper middle class,1
2018,Colombia,CO-CES Cesar,Urban,Male,45-54,Spanish; Castilian,Married,Middle,Working class,1
2018,Colombia,CO-CES Cesar,Urban,Male,55-64,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-CES Cesar,Urban,Male,65 and more years,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-CHO Chocó,Rural,Female,16-24,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-CHO Chocó,Rural,Female,25-34,Spanish; Castilian,Living together as married,Lower,Working class,1
2018,Colombia,CO-CHO Chocó,Rural,Female,25-34,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-CHO Chocó,Rural,Female,25-34,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-CHO Chocó,Rural,Female,25-34,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-CHO Chocó,Rural,Female,35-44,Spanish; Castilian,Living together as married,Middle,Upper middle class,1
2018,Colombia,CO-CHO Chocó,Rural,Female,55-64,Spanish; Castilian,Living together as married,Lower,Lower class,2
2018,Colombia,CO-CHO Chocó,Rural,Male,35-44,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-CHO Chocó,Rural,Male,35-44,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-CHO Chocó,Rural,Male,35-44,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-CHO Chocó,Rural,Male,45-54,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-CHO Chocó,Rural,Male,55-64,Spanish; Castilian,Living together as married,Middle,Working class,2
2018,Colombia,CO-CHO Chocó,Rural,Male,55-64,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-CHO Chocó,Rural,Male,65 and more years,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-COR Córdoba,Rural,Female,16-24,Spanish; Castilian,Living together as married,Lower,Working class,1
2018,Colombia,CO-COR Córdoba,Rural,Female,16-24,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-COR Córdoba,Rural,Female,16-24,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Rural,Female,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Rural,Female,25-34,Spanish; Castilian,Living together as married,Lower,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Rural,Female,25-34,Spanish; Castilian,Living together as married,Lower,Working class,1
2018,Colombia,CO-COR Córdoba,Rural,Female,35-44,Spanish; Castilian,Living together as married,Higher,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Rural,Female,35-44,Spanish; Castilian,Living together as married,Lower,Lower class,2
2018,Colombia,CO-COR Córdoba,Rural,Female,35-44,Spanish; Castilian,Living together as married,Middle,Lower class,2
2018,Colombia,CO-COR Córdoba,Rural,Female,35-44,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-COR Córdoba,Rural,Female,45-54,Spanish; Castilian,Separated,Higher,Upper middle class,1
2018,Colombia,CO-COR Córdoba,Rural,Female,55-64,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-COR Córdoba,Rural,Female,55-64,Spanish; Castilian,Separated,Lower,Lower class,1
2018,Colombia,CO-COR Córdoba,Rural,Female,65 and more years,Spanish; Castilian,Separated,Lower,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Rural,Male,16-24,Spanish; Castilian,Single,Lower,Lower class,1
2018,Colombia,CO-COR Córdoba,Rural,Male,16-24,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-COR Córdoba,Rural,Male,25-34,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-COR Córdoba,Rural,Male,25-34,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Rural,Male,35-44,Spanish; Castilian,Living together as married,Lower,Lower class,2
2018,Colombia,CO-COR Córdoba,Rural,Male,35-44,Spanish; Castilian,Living together as married,Lower,Working class,1
2018,Colombia,CO-COR Córdoba,Rural,Male,35-44,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-COR Córdoba,Rural,Male,35-44,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-COR Córdoba,Rural,Male,35-44,Spanish; Castilian,Separated,Higher,Lower class,1
2018,Colombia,CO-COR Córdoba,Rural,Male,45-54,Spanish; Castilian,Living together as married,Lower,Lower middle class,2
2018,Colombia,CO-COR Córdoba,Rural,Male,45-54,Spanish; Castilian,Married,Higher,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Rural,Male,55-64,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-COR Córdoba,Rural,Male,65 and more years,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-COR Córdoba,Rural,Male,65 and more years,Spanish; Castilian,Widowed,Lower,Lower class,1
2018,Colombia,CO-COR Córdoba,Urban,Female,16-24,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Urban,Female,16-24,Spanish; Castilian,Single,Lower,Upper class,1
2018,Colombia,CO-COR Córdoba,Urban,Female,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Urban,Female,25-34,Spanish; Castilian,Married,Higher,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Urban,Female,35-44,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Urban,Female,45-54,Spanish; Castilian,Separated,Higher,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Urban,Female,45-54,Spanish; Castilian,Separated,Lower,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Urban,Female,65 and more years,Spanish; Castilian,Separated,Lower,Working class,1
2018,Colombia,CO-COR Córdoba,Urban,Male,16-24,Spanish; Castilian,Single,Lower,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Urban,Male,35-44,Spanish; Castilian,Living together as married,Lower,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Urban,Male,35-44,Spanish; Castilian,Married,Higher,Working class,1
2018,Colombia,CO-COR Córdoba,Urban,Male,45-54,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-COR Córdoba,Urban,Male,45-54,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-COR Córdoba,Urban,Male,45-54,Spanish; Castilian,Married,Middle,Lower class,1
2018,Colombia,CO-COR Córdoba,Urban,Male,55-64,Spanish; Castilian,Single,Higher,Working class,1
2018,Colombia,CO-COR Córdoba,Urban,Male,65 and more years,Spanish; Castilian,Married,No answer,Working class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,16-24,Spanish; Castilian,Living together as married,Lower,Working class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,16-24,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,16-24,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,16-24,Spanish; Castilian,Living together as married,Middle,Upper middle class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,16-24,Spanish; Castilian,Single,Higher,Lower class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,16-24,Spanish; Castilian,Single,Lower,Upper middle class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,25-34,Spanish; Castilian,Divorced,Middle,Lower class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,25-34,Spanish; Castilian,Living together as married,Middle,Lower class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,25-34,Spanish; Castilian,Living together as married,Middle,Lower middle class,2
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,25-34,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,35-44,Spanish; Castilian,Living together as married,Higher,Lower middle class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,35-44,Spanish; Castilian,Living together as married,Lower,Lower class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,35-44,Spanish; Castilian,Living together as married,Lower,Lower middle class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,35-44,Spanish; Castilian,Married,Lower,Working class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,35-44,Spanish; Castilian,Single,Middle,Lower class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,45-54,Spanish; Castilian,Married,Lower,Lower class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,45-54,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,55-64,Spanish; Castilian,Married,Lower,Lower middle class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,55-64,Spanish; Castilian,Married,Middle,Lower middle class,2
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,55-64,Spanish; Castilian,Widowed,Lower,Lower middle class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,55-64,Spanish; Castilian,Widowed,Lower,Working class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Female,65 and more years,Spanish; Castilian,Widowed,Middle,Lower middle class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Male,16-24,Spanish; Castilian,Living together as married,Middle,Lower middle class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Male,16-24,Spanish; Castilian,Living together as married,Middle,Working class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Male,16-24,Spanish; Castilian,Married,Higher,Working class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Male,16-24,Spanish; Castilian,Single,Higher,Lower middle class,1
2018,Colombia,CO-CUN Cundinamarca,Rural,Male,16-24,Spanish; Castilian,Single,Lower,Lower middle class,3
2018,Colombia,CO-CUN Cundinamarca,Rural,Male,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
