A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,Q260: Sex,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q287: Social class (subjective),Counts
2023,India,IN-HR Haryana,Rural,Female,25-34,Hindi,Married,Higher,Lower middle class,2
2023,India,IN-HR Haryana,Rural,Female,25-34,Hindi,Married,Higher,Upper middle class,1
2023,India,IN-HR Haryana,Rural,Female,25-34,Hindi,Married,Lower,Don't know,1
2023,India,IN-HR Haryana,Rural,Female,25-34,Hindi,Married,Lower,Lower middle class,1
2023,India,IN-HR Haryana,Rural,Female,25-34,Hindi,Married,Middle,Lower middle class,2
2023,India,IN-HR Haryana,Rural,Female,25-34,Hindi,Married,Middle,Upper middle class,1
2023,India,IN-HR Haryana,Rural,Female,25-34,Hindi,Widowed,Middle,Lower class,1
2023,India,IN-HR Haryana,Rural,Female,35-44,Hindi,Living together as married,Lower,Working class,1
2023,India,IN-HR Haryana,Rural,Female,35-44,Hindi,Married,Lower,Don't know,1
2023,India,IN-HR Haryana,Rural,Female,35-44,Hindi,Married,Lower,Lower class,1
2023,India,IN-HR Haryana,Rural,Female,35-44,Hindi,Married,Middle,Lower middle class,3
2023,India,IN-HR Haryana,Rural,Female,45-54,Hindi,Married,Lower,Lower class,2
2023,India,IN-HR Haryana,Rural,Female,45-54,Hindi,Married,Lower,Upper middle class,1
2023,India,IN-HR Haryana,Rural,Female,45-54,Hindi,Married,Lower,Working class,1
2023,India,IN-HR Haryana,Rural,Female,45-54,Hindi,Married,Middle,Lower middle class,1
2023,India,IN-HR Haryana,Rural,Female,45-54,Hindi,Widowed,Lower,Lower middle class,1
2023,India,IN-HR Haryana,Rural,Female,55-64,Hindi,Single,Higher,Lower middle class,1
2023,India,IN-HR Haryana,Rural,Female,55-64,Hindi,Widowed,Lower,Upper middle class,2
2023,India,IN-HR Haryana,Rural,Female,65 and more years,Hindi,Widowed,Lower,Lower middle class,1
2023,India,IN-HR Haryana,Rural,Male,16-24,Hindi,Married,Middle,Working class,1
2023,India,IN-HR Haryana,Rural,Male,16-24,Hindi,Single,Higher,Lower middle class,3
2023,India,IN-HR Haryana,Rural,Male,16-24,Hindi,Single,Higher,Upper middle class,1
2023,India,IN-HR Haryana,Rural,Male,16-24,Hindi,Single,Higher,Working class,1
2023,India,IN-HR Haryana,Rural,Male,16-24,Hindi,Single,Middle,Don't know,1
2023,India,IN-HR Haryana,Rural,Male,16-24,Hindi,Single,Middle,Lower middle class,4
2023,India,IN-HR Haryana,Rural,Male,16-24,Hindi,Single,Middle,Upper middle class,2
2023,India,IN-HR Haryana,Rural,Male,16-24,Hindi,Single,Middle,Working class,4
2023,India,IN-HR Haryana,Rural,Male,25-34,Hindi,Living together as married,Higher,Lower middle class,1
2023,India,IN-HR Haryana,Rural,Male,25-34,Hindi,Married,Lower,Working class,1
2023,India,IN-HR Haryana,Rural,Male,25-34,Hindi,Married,Middle,Upper middle class,1
2023,India,IN-HR Haryana,Rural,Male,25-34,Hindi,Single,Higher,Lower middle class,2
2023,India,IN-HR Haryana,Rural,Male,35-44,Hindi,Divorced,Higher,Lower class,1
2023,India,IN-HR Haryana,Rural,Male,35-44,Hindi,Living together as married,Lower,Lower class,1
2023,India,IN-HR Haryana,Rural,Male,35-44,Hindi,Living together as married,Lower,Lower middle class,1
2023,India,IN-HR Haryana,Rural,Male,35-44,Hindi,Living together as married,Middle,Lower middle class,1
2023,India,IN-HR Haryana,Rural,Male,35-44,Hindi,Married,Middle,Lower middle class,2
2023,India,IN-HR Haryana,Rural,Male,35-44,Hindi,Single,Higher,Don't know,1
2023,India,IN-HR Haryana,Rural,Male,45-54,Hindi,Living together as married,Higher,Upper middle class,1
2023,India,IN-HR Haryana,Rural,Male,45-54,Hindi,Living together as married,Lower,Lower class,1
2023,India,IN-HR Haryana,Rural,Male,45-54,Hindi,Living together as married,Lower,Working class,1
2023,India,IN-HR Haryana,Rural,Male,45-54,Hindi,Married,Higher,Upper middle class,2
2023,India,IN-HR Haryana,Rural,Male,45-54,Hindi,Married,Lower,Lower class,1
2023,India,IN-HR Haryana,Rural,Male,55-64,Hindi,Living together as married,Lower,Lower middle class,1
2023,India,IN-HR Haryana,Rural,Male,55-64,Hindi,Living together as married,Lower,Working class,1
2023,India,IN-HR Haryana,Rural,Male,55-64,Hindi,Married,Lower,Don't know,1
2023,India,IN-HR Haryana,Rural,Male,55-64,Hindi,Married,Lower,Lower class,2
2023,India,IN-HR Haryana,Rural,Male,55-64,Hindi,Widowed,Middle,Lower middle class,2
2023,India,IN-HR Haryana,Rural,Male,65 and more years,Hindi,Living together as married,Lower,Lower class,1
2023,India,IN-HR Haryana,Rural,Male,65 and more years,Hindi,Living together as married,Middle,Lower middle class,1
2023,India,IN-HR Haryana,Rural,Male,65 and more years,Hindi,Living together as married,Middle,Upper class,1
2023,India,IN-HR Haryana,Rural,Male,65 and more years,Hindi,Married,Higher,Lower middle class,1
2023,India,IN-HR Haryana,Rural,Male,65 and more years,Hindi,Married,Lower,Lower class,1
2023,India,IN-HR Haryana,Rural,Male,65 and more years,Hindi,Married,Lower,Lower middle class,1
2023,India,IN-HR Haryana,Urban,Female,16-24,Hindi,Single,Higher,Working class,1
2023,India,IN-HR Haryana,Urban,Female,16-24,Hindi,Single,Lower,Don't know,1
2023,India,IN-HR Haryana,Urban,Female,16-24,Hindi,Single,Lower,Lower middle class,1
2023,India,IN-HR Haryana,Urban,Female,16-24,Hindi,Single,Middle,Don't know,1
2023,India,IN-HR Haryana,Urban,Female,16-24,Hindi,Single,Middle,Lower middle class,1
2023,India,IN-HR Haryana,Urban,Female,16-24,Hindi,Single,Middle,Working class,1
2023,India,IN-HR Haryana,Urban,Female,25-34,Hindi,Married,Middle,Lower middle class,1
2023,India,IN-HR Haryana,Urban,Female,35-44,Hindi,Married,Lower,Lower middle class,1
2023,India,IN-HR Haryana,Urban,Female,35-44,Hindi,Married,Middle,Working class,1
2023,India,IN-HR Haryana,Urban,Female,45-54,Hindi,Living together as married,Lower,Working class,1
2023,India,IN-HR Haryana,Urban,Female,45-54,Hindi,Married,Lower,Working class,1
2023,India,IN-HR Haryana,Urban,Female,45-54,Hindi,Widowed,Lower,Working class,1
2023,India,IN-HR Haryana,Urban,Female,55-64,Hindi,Married,Lower,Upper middle class,1
2023,India,IN-HR Haryana,Urban,Male,16-24,Hindi,Single,Lower,Lower middle class,1
2023,India,IN-HR Haryana,Urban,Male,16-24,Hindi,Single,Middle,Lower middle class,1
2023,India,IN-HR Haryana,Urban,Male,16-24,Hindi,Single,Middle,Upper middle class,1
2023,India,IN-HR Haryana,Urban,Male,25-34,Hindi,Married,Middle,Lower class,1
2023,India,IN-HR Haryana,Urban,Male,25-34,Hindi,Married,Middle,Lower middle class,1
2023,India,IN-HR Haryana,Urban,Male,35-44,Hindi,Living together as married,Middle,Lower middle class,1
2023,India,IN-HR Haryana,Urban,Male,35-44,Hindi,Married,Higher,Upper middle class,1
2023,India,IN-HR Haryana,Urban,Male,35-44,Hindi,Married,Middle,Lower middle class,1
2023,India,IN-HR Haryana,Urban,Male,35-44,Hindi,Married,Middle,Upper middle class,1
2023,India,IN-HR Haryana,Urban,Male,35-44,Hindi,Married,Middle,Working class,1
2023,India,IN-HR Haryana,Urban,Male,45-54,Hindi,Married,Lower,Working class,1
2023,India,IN-HR Haryana,Urban,Male,55-64,Hindi,Married,Lower,Lower middle class,1
2023,India,IN-HR Haryana,Urban,Male,65 and more years,Hindi,Married,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,16-24,Marathi,Married,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,16-24,Marathi,Single,Higher,Lower class,4
2023,India,IN-MH Maharashtra,Rural,Female,16-24,Marathi,Single,Higher,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,16-24,Marathi,Single,Higher,Working class,1
2023,India,IN-MH Maharashtra,Rural,Female,16-24,Marathi,Single,Lower,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Female,16-24,Marathi,Single,Middle,Lower class,4
2023,India,IN-MH Maharashtra,Rural,Female,16-24,Marathi,Single,Middle,Lower middle class,7
2023,India,IN-MH Maharashtra,Rural,Female,16-24,Marathi,Single,Middle,Upper middle class,2
2023,India,IN-MH Maharashtra,Rural,Female,16-24,Marathi,Single,Middle,Working class,3
2023,India,IN-MH Maharashtra,Rural,Female,16-24,Other,Single,Middle,Upper middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,25-34,Marathi,Living together as married,Lower,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,25-34,Marathi,Living together as married,Middle,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Female,25-34,Marathi,Married,Higher,Upper middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,25-34,Marathi,Married,Lower,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Female,25-34,Marathi,Married,Lower,Lower middle class,2
2023,India,IN-MH Maharashtra,Rural,Female,25-34,Marathi,Married,Lower,Working class,3
2023,India,IN-MH Maharashtra,Rural,Female,25-34,Marathi,Married,Middle,Lower class,2
2023,India,IN-MH Maharashtra,Rural,Female,25-34,Marathi,Married,Middle,Lower middle class,2
2023,India,IN-MH Maharashtra,Rural,Female,25-34,Marathi,Single,Higher,Working class,1
2023,India,IN-MH Maharashtra,Rural,Female,25-34,Other,Living together as married,Middle,Working class,1
2023,India,IN-MH Maharashtra,Rural,Female,35-44,Marathi,Living together as married,Lower,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Female,35-44,Marathi,Living together as married,Lower,Lower middle class,3
2023,India,IN-MH Maharashtra,Rural,Female,35-44,Marathi,Living together as married,Lower,Working class,1
2023,India,IN-MH Maharashtra,Rural,Female,35-44,Marathi,Living together as married,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,35-44,Marathi,Living together as married,Middle,Upper middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,35-44,Marathi,Married,Higher,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Female,35-44,Marathi,Married,Higher,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,35-44,Marathi,Married,Lower,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Female,35-44,Marathi,Married,Lower,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,35-44,Marathi,Married,Lower,Upper middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,35-44,Marathi,Married,Lower,Working class,1
2023,India,IN-MH Maharashtra,Rural,Female,35-44,Marathi,Married,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,35-44,Other,Married,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,45-54,Bengali; Bangla,Married,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,45-54,Marathi,Living together as married,Lower,Working class,1
2023,India,IN-MH Maharashtra,Rural,Female,45-54,Marathi,Living together as married,Middle,Upper middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,45-54,Marathi,Married,Higher,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Female,45-54,Marathi,Married,Lower,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Female,45-54,Marathi,Married,Lower,Lower middle class,3
2023,India,IN-MH Maharashtra,Rural,Female,45-54,Marathi,Married,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,45-54,Marathi,Married,Middle,Upper class,1
2023,India,IN-MH Maharashtra,Rural,Female,45-54,Marathi,Married,Middle,Working class,1
2023,India,IN-MH Maharashtra,Rural,Female,45-54,Other,Married,Middle,Upper middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,55-64,Marathi,Married,Middle,Upper middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,55-64,Other,Married,Lower,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Female,65 and more years,Marathi,Living together as married,Lower,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,65 and more years,Marathi,Married,Lower,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Female,65 and more years,Marathi,Married,Lower,Upper middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,65 and more years,Marathi,Widowed,Lower,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Female,65 and more years,Marathi,Widowed,Lower,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Female,65 and more years,Marathi,Widowed,Lower,Working class,1
2023,India,IN-MH Maharashtra,Rural,Male,16-24,Hindi,Single,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,16-24,Hindi,Single,Middle,Upper middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,16-24,Marathi,Married,Lower,Upper class,1
2023,India,IN-MH Maharashtra,Rural,Male,16-24,Marathi,Single,Higher,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Male,16-24,Marathi,Single,Higher,Lower middle class,3
2023,India,IN-MH Maharashtra,Rural,Male,16-24,Marathi,Single,Higher,Upper middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,16-24,Marathi,Single,Higher,Working class,1
2023,India,IN-MH Maharashtra,Rural,Male,16-24,Marathi,Single,Lower,Lower middle class,2
2023,India,IN-MH Maharashtra,Rural,Male,16-24,Marathi,Single,Middle,Don't know,2
2023,India,IN-MH Maharashtra,Rural,Male,16-24,Marathi,Single,Middle,Lower class,2
2023,India,IN-MH Maharashtra,Rural,Male,16-24,Marathi,Single,Middle,Lower middle class,8
2023,India,IN-MH Maharashtra,Rural,Male,16-24,Marathi,Single,Middle,Upper middle class,3
2023,India,IN-MH Maharashtra,Rural,Male,16-24,Marathi,Single,Middle,Working class,4
2023,India,IN-MH Maharashtra,Rural,Male,16-24,Other,Single,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,16-24,Other,Single,Middle,Working class,1
2023,India,IN-MH Maharashtra,Rural,Male,25-34,Marathi,Married,Higher,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,25-34,Marathi,Married,Lower,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Male,25-34,Marathi,Married,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,25-34,Marathi,Married,Middle,Working class,1
2023,India,IN-MH Maharashtra,Rural,Male,25-34,Marathi,Single,Higher,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,25-34,Marathi,Single,Lower,Working class,1
2023,India,IN-MH Maharashtra,Rural,Male,25-34,Other,Married,Higher,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,35-44,Marathi,Living together as married,Middle,Lower middle class,2
2023,India,IN-MH Maharashtra,Rural,Male,35-44,Marathi,Married,Lower,Working class,1
2023,India,IN-MH Maharashtra,Rural,Male,35-44,Marathi,Married,Middle,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Male,35-44,Marathi,Married,Middle,Lower middle class,4
2023,India,IN-MH Maharashtra,Rural,Male,35-44,Marathi,Married,Middle,Working class,1
2023,India,IN-MH Maharashtra,Rural,Male,35-44,Marathi,Single,Lower,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,35-44,Marathi,Widowed,Lower,Working class,1
2023,India,IN-MH Maharashtra,Rural,Male,35-44,Other,Living together as married,Higher,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,45-54,Marathi,Living together as married,Higher,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,45-54,Marathi,Living together as married,Lower,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,45-54,Marathi,Living together as married,Middle,Upper middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,45-54,Marathi,Married,Higher,Lower middle class,2
2023,India,IN-MH Maharashtra,Rural,Male,45-54,Marathi,Married,Higher,Working class,1
2023,India,IN-MH Maharashtra,Rural,Male,45-54,Marathi,Married,Lower,Working class,1
2023,India,IN-MH Maharashtra,Rural,Male,45-54,Marathi,Married,Middle,Upper middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,45-54,Marathi,Married,Middle,Working class,2
2023,India,IN-MH Maharashtra,Rural,Male,45-54,Marathi,Widowed,Lower,Working class,1
2023,India,IN-MH Maharashtra,Rural,Male,45-54,Other,Married,Lower,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Male,45-54,Other,Married,Middle,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Male,55-64,Marathi,Living together as married,Lower,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Male,55-64,Marathi,Married,Higher,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Male,55-64,Marathi,Married,Lower,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,55-64,Marathi,Married,Lower,Working class,3
2023,India,IN-MH Maharashtra,Rural,Male,55-64,Marathi,Married,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,55-64,Marathi,Married,Middle,Working class,2
2023,India,IN-MH Maharashtra,Rural,Male,55-64,Other,Living together as married,Lower,Upper middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,55-64,Other,Living together as married,Middle,Working class,1
2023,India,IN-MH Maharashtra,Rural,Male,65 and more years,Marathi,Married,Lower,Lower class,2
2023,India,IN-MH Maharashtra,Rural,Male,65 and more years,Marathi,Married,Lower,Working class,3
2023,India,IN-MH Maharashtra,Rural,Male,65 and more years,Marathi,Married,Middle,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Male,65 and more years,Marathi,Widowed,Lower,Lower class,1
2023,India,IN-MH Maharashtra,Rural,Male,65 and more years,Marathi,Widowed,Lower,Lower middle class,1
2023,India,IN-MH Maharashtra,Rural,Male,65 and more years,Other,Married,Lower,Lower class,1
2023,India,IN-MH Maharashtra,Urban,Female,16-24,Marathi,Married,Middle,Lower class,2
2023,India,IN-MH Maharashtra,Urban,Female,16-24,Marathi,Single,Higher,Lower class,1
2023,India,IN-MH Maharashtra,Urban,Female,16-24,Marathi,Single,Middle,Lower class,1
2023,India,IN-MH Maharashtra,Urban,Female,16-24,Marathi,Single,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Urban,Female,16-24,Marathi,Single,Middle,Upper middle class,2
2023,India,IN-MH Maharashtra,Urban,Female,25-34,Marathi,Married,Higher,Upper middle class,1
2023,India,IN-MH Maharashtra,Urban,Female,25-34,Marathi,Married,Lower,Lower middle class,1
2023,India,IN-MH Maharashtra,Urban,Female,35-44,Marathi,Married,Lower,Working class,1
2023,India,IN-MH Maharashtra,Urban,Female,35-44,Marathi,Married,Middle,Lower middle class,2
2023,India,IN-MH Maharashtra,Urban,Female,45-54,Marathi,Married,Lower,Working class,3
2023,India,IN-MH Maharashtra,Urban,Female,45-54,Marathi,Married,Middle,Working class,1
2023,India,IN-MH Maharashtra,Urban,Female,45-54,Marathi,Widowed,Lower,Lower class,1
2023,India,IN-MH Maharashtra,Urban,Female,45-54,Other,Married,Lower,Lower class,1
2023,India,IN-MH Maharashtra,Urban,Female,55-64,Marathi,Married,Middle,Lower class,1
2023,India,IN-MH Maharashtra,Urban,Female,65 and more years,Marathi,Married,Middle,Upper middle class,1
2023,India,IN-MH Maharashtra,Urban,Female,65 and more years,Marathi,Widowed,Lower,Lower middle class,1
2023,India,IN-MH Maharashtra,Urban,Male,16-24,Marathi,Married,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Urban,Male,16-24,Marathi,Single,Don't know,Upper middle class,1
2023,India,IN-MH Maharashtra,Urban,Male,16-24,Marathi,Single,Higher,Upper middle class,1
2023,India,IN-MH Maharashtra,Urban,Male,16-24,Marathi,Single,Middle,Lower class,1
2023,India,IN-MH Maharashtra,Urban,Male,16-24,Marathi,Single,Middle,Working class,1
2023,India,IN-MH Maharashtra,Urban,Male,25-34,Bengali; Bangla,Married,Higher,Don't know,1
2023,India,IN-MH Maharashtra,Urban,Male,25-34,Marathi,Married,Higher,Upper middle class,1
2023,India,IN-MH Maharashtra,Urban,Male,25-34,Marathi,Married,Middle,Working class,2
2023,India,IN-MH Maharashtra,Urban,Male,25-34,Marathi,Single,Higher,Lower class,1
2023,India,IN-MH Maharashtra,Urban,Male,35-44,Bengali; Bangla,Married,Middle,Upper middle class,1
2023,India,IN-MH Maharashtra,Urban,Male,35-44,Marathi,Married,Higher,Lower middle class,1
2023,India,IN-MH Maharashtra,Urban,Male,35-44,Marathi,Married,Higher,Upper middle class,1
2023,India,IN-MH Maharashtra,Urban,Male,35-44,Marathi,Married,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Urban,Male,35-44,Marathi,Married,Middle,Upper middle class,1
2023,India,IN-MH Maharashtra,Urban,Male,35-44,"Punjabi, Panjabi",Married,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Urban,Male,45-54,Marathi,Married,Higher,Upper middle class,1
2023,India,IN-MH Maharashtra,Urban,Male,45-54,Marathi,Married,Middle,Lower middle class,1
2023,India,IN-MH Maharashtra,Urban,Male,45-54,Marathi,Married,Middle,Working class,1
2023,India,IN-MH Maharashtra,Urban,Male,65 and more years,Marathi,Married,Lower,Lower middle class,1
2023,India,IN-MH Maharashtra,Urban,Male,65 and more years,Marathi,Married,Lower,Upper class,1
2023,India,IN-MH Maharashtra,Urban,Male,65 and more years,Marathi,Married,Lower,Working class,1
2023,India,IN-PB Punjab,Rural,Female,16-24,"Punjabi, Panjabi",Single,Middle,Don't know,1
2023,India,IN-PB Punjab,Rural,Female,16-24,"Punjabi, Panjabi",Single,Middle,Lower middle class,3
2023,India,IN-PB Punjab,Rural,Female,25-34,"Punjabi, Panjabi",Single,Higher,Lower middle class,1
2023,India,IN-PB Punjab,Rural,Female,35-44,Bengali; Bangla,Living together as married,Higher,Upper class,1
2023,India,IN-PB Punjab,Rural,Female,35-44,"Punjabi, Panjabi",Living together as married,Higher,Lower middle class,1
2023,India,IN-PB Punjab,Rural,Female,35-44,"Punjabi, Panjabi",Living together as married,Higher,Upper middle class,1
2023,India,IN-PB Punjab,Rural,Female,35-44,"Punjabi, Panjabi",Living together as married,Middle,Working class,1
2023,India,IN-PB Punjab,Rural,Female,35-44,"Punjabi, Panjabi",Married,Middle,Lower middle class,2
2023,India,IN-PB Punjab,Rural,Female,35-44,"Punjabi, Panjabi",Married,Middle,Working class,1
2023,India,IN-PB Punjab,Rural,Female,45-54,Bengali; Bangla,Married,Middle,Upper middle class,1
2023,India,IN-PB Punjab,Rural,Female,45-54,"Punjabi, Panjabi",Living together as married,Middle,Upper middle class,1
2023,India,IN-PB Punjab,Rural,Female,55-64,"Punjabi, Panjabi",Living together as married,Lower,Working class,1
2023,India,IN-PB Punjab,Rural,Female,55-64,"Punjabi, Panjabi",Married,Lower,Lower middle class,1
2023,India,IN-PB Punjab,Rural,Female,65 and more years,"Punjabi, Panjabi",Living together as married,Lower,Lower middle class,1
2023,India,IN-PB Punjab,Rural,Female,65 and more years,"Punjabi, Panjabi",Married,Lower,Lower middle class,1
2023,India,IN-PB Punjab,Rural,Male,16-24,"Punjabi, Panjabi",Single,Higher,Lower middle class,3
2023,India,IN-PB Punjab,Rural,Male,16-24,"Punjabi, Panjabi",Single,Higher,Upper middle class,1
2023,India,IN-PB Punjab,Rural,Male,16-24,"Punjabi, Panjabi",Single,Lower,Working class,1
2023,India,IN-PB Punjab,Rural,Male,16-24,"Punjabi, Panjabi",Single,Middle,Lower middle class,1
2023,India,IN-PB Punjab,Rural,Male,25-34,Bengali; Bangla,Single,Higher,Lower class,1
2023,India,IN-PB Punjab,Rural,Male,25-34,"Punjabi, Panjabi",Living together as married,Higher,Lower middle class,1
2023,India,IN-PB Punjab,Rural,Male,25-34,"Punjabi, Panjabi",Living together as married,Higher,Upper middle class,1
2023,India,IN-PB Punjab,Rural,Male,25-34,"Punjabi, Panjabi",Married,Higher,Upper middle class,1
2023,India,IN-PB Punjab,Rural,Male,25-34,"Punjabi, Panjabi",Single,Higher,Upper middle class,2
2023,India,IN-PB Punjab,Rural,Male,65 and more years,"Punjabi, Panjabi",Living together as married,Lower,Lower middle class,3
2023,India,IN-PB Punjab,Rural,Male,65 and more years,"Punjabi, Panjabi",Married,Lower,Lower middle class,1
2023,India,IN-PB Punjab,Rural,Male,65 and more years,"Punjabi, Panjabi",Married,Lower,Working class,1
2023,India,IN-PB Punjab,Urban,Female,16-24,"Punjabi, Panjabi",Single,Higher,Lower middle class,1
2023,India,IN-PB Punjab,Urban,Female,16-24,"Punjabi, Panjabi",Single,Higher,Upper middle class,4
2023,India,IN-PB Punjab,Urban,Female,16-24,"Punjabi, Panjabi",Single,Lower,Lower middle class,1
2023,India,IN-PB Punjab,Urban,Female,16-24,"Punjabi, Panjabi",Single,Middle,Lower middle class,5
2023,India,IN-PB Punjab,Urban,Female,16-24,"Punjabi, Panjabi",Single,Middle,Upper middle class,1
2023,India,IN-PB Punjab,Urban,Female,25-34,"Punjabi, Panjabi",Living together as married,Higher,Upper middle class,1
2023,India,IN-PB Punjab,Urban,Female,25-34,"Punjabi, Panjabi",Married,Higher,Lower middle class,1
2023,India,IN-PB Punjab,Urban,Female,25-34,"Punjabi, Panjabi",Married,Middle,Lower class,1
2023,India,IN-PB Punjab,Urban,Female,25-34,"Punjabi, Panjabi",Single,Higher,Lower middle class,3
2023,India,IN-PB Punjab,Urban,Female,25-34,"Punjabi, Panjabi",Single,Higher,Upper middle class,1
2023,India,IN-PB Punjab,Urban,Female,35-44,"Punjabi, Panjabi",Divorced,Lower,Lower middle class,1
2023,India,IN-PB Punjab,Urban,Female,35-44,"Punjabi, Panjabi",Living together as married,Higher,Upper class,1
2023,India,IN-PB Punjab,Urban,Female,35-44,"Punjabi, Panjabi",Living together as married,Lower,Upper middle class,1
2023,India,IN-PB Punjab,Urban,Female,35-44,"Punjabi, Panjabi",Married,Higher,Upper middle class,2
2023,India,IN-PB Punjab,Urban,Female,35-44,"Punjabi, Panjabi",Single,Higher,Upper middle class,1
2023,India,IN-PB Punjab,Urban,Female,45-54,"Punjabi, Panjabi",Living together as married,Higher,Upper middle class,2
2023,India,IN-PB Punjab,Urban,Female,45-54,"Punjabi, Panjabi",Living together as married,Lower,Lower middle class,1
2023,India,IN-PB Punjab,Urban,Female,45-54,"Punjabi, Panjabi",Married,Higher,Upper class,1
2023,India,IN-PB Punjab,Urban,Female,45-54,"Punjabi, Panjabi",Married,Lower,Lower middle class,2
2023,India,IN-PB Punjab,Urban,Female,45-54,"Punjabi, Panjabi",Married,Lower,Upper middle class,1
2023,India,IN-PB Punjab,Urban,Female,45-54,"Punjabi, Panjabi",Married,Lower,Working class,2
2023,India,IN-PB Punjab,Urban,Female,45-54,"Punjabi, Panjabi",Married,Middle,Don't know,1
2023,India,IN-PB Punjab,Urban,Female,55-64,Hindi,Married,Middle,Lower middle class,1
2023,India,IN-PB Punjab,Urban,Female,55-64,"Punjabi, Panjabi",Married,Lower,Lower middle class,1
2023,India,IN-PB Punjab,Urban,Female,55-64,"Punjabi, Panjabi",Married,Lower,Upper middle class,1
2023,India,IN-PB Punjab,Urban,Female,55-64,"Punjabi, Panjabi",Married,Middle,Upper class,1
2023,India,IN-PB Punjab,Urban,Male,16-24,"Punjabi, Panjabi",Single,Higher,Lower middle class,2
2023,India,IN-PB Punjab,Urban,Male,16-24,"Punjabi, Panjabi",Single,Higher,Upper middle class,2
2023,India,IN-PB Punjab,Urban,Male,16-24,"Punjabi, Panjabi",Single,Middle,Don't know,1
2023,India,IN-PB Punjab,Urban,Male,16-24,"Punjabi, Panjabi",Single,Middle,Lower class,1
2023,India,IN-PB Punjab,Urban,Male,16-24,"Punjabi, Panjabi",Single,Middle,Lower middle class,5
