A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,Q260: Sex,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q287: Social class (subjective),Counts
2017,Russia,"RU-DA Dagestan, Republic",Urban,Female,35-44,Russian,Single,Higher,Lower middle class,1
2017,Russia,"RU-DA Dagestan, Republic",Urban,Female,45-54,Russian,Married,Higher,Lower middle class,1
2017,Russia,"RU-DA Dagestan, Republic",Urban,Female,45-54,Russian,Widowed,Middle,Working class,1
2017,Russia,"RU-DA Dagestan, Republic",Urban,Female,55-64,Russian,Single,Higher,Upper middle class,1
2017,Russia,"RU-DA Dagestan, Republic",Urban,Male,16-24,Russian,Single,Higher,Working class,1
2017,Russia,"RU-DA Dagestan, Republic",Urban,Male,25-34,Avar; Avaric,Married,Higher,Upper middle class,2
2017,Russia,"RU-DA Dagestan, Republic",Urban,Male,25-34,Russian,Married,Higher,Upper middle class,1
2017,Russia,"RU-DA Dagestan, Republic",Urban,Male,35-44,Avar; Avaric,Married,Higher,Upper middle class,1
2017,Russia,"RU-DA Dagestan, Republic",Urban,Male,35-44,Avar; Avaric,Married,Middle,Upper middle class,1
2017,Russia,"RU-DA Dagestan, Republic",Urban,Male,35-44,Other,Married,Higher,Don't know,1
2017,Russia,"RU-DA Dagestan, Republic",Urban,Male,35-44,Other,Married,Higher,Upper middle class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,16-24,Russian,No answer,Middle,Lower middle class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,16-24,Russian,Single,Higher,Lower middle class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,25-34,Russian,Divorced,Higher,Working class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,25-34,Russian,Married,Higher,Lower middle class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,35-44,Russian,Divorced,Higher,Lower middle class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,35-44,Russian,Married,Middle,Lower middle class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,35-44,Russian,Married,Middle,Working class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,35-44,Russian,No answer,Higher,Lower class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,35-44,Russian,Single,Higher,Lower middle class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,45-54,Russian,Divorced,Higher,Lower middle class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,45-54,Russian,Living together as married,Higher,Working class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,45-54,Russian,Married,Higher,Working class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,45-54,Russian,Married,Lower,Lower middle class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,45-54,Russian,Married,Lower,Working class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,45-54,Russian,Single,Lower,Working class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,55-64,Russian,Divorced,Higher,Lower middle class,2
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,55-64,Russian,Widowed,Higher,Lower middle class,2
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,65 and more years,Russian,Widowed,Higher,Don't know,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,65 and more years,Russian,Widowed,Higher,Lower middle class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Female,65 and more years,Russian,Widowed,Lower,Working class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Male,16-24,Russian,Married,Higher,Upper middle class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Male,25-34,Russian,Living together as married,Higher,Working class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Male,25-34,Russian,Married,Higher,Lower middle class,2
2017,Russia,RU-IRK Irkutskaya area,Urban,Male,25-34,Russian,Married,Higher,Upper middle class,2
2017,Russia,RU-IRK Irkutskaya area,Urban,Male,25-34,Russian,Married,Middle,Working class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Male,35-44,Russian,Living together as married,Higher,No answer,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Male,45-54,Russian,Divorced,Middle,Working class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Male,45-54,Russian,Married,Higher,Working class,2
2017,Russia,RU-IRK Irkutskaya area,Urban,Male,45-54,Russian,Married,Lower,Lower middle class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Male,55-64,Russian,Living together as married,Lower,Lower class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Male,65 and more years,Russian,Married,Higher,Working class,1
2017,Russia,RU-IRK Irkutskaya area,Urban,Male,65 and more years,Russian,Widowed,Higher,Working class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Female,25-34,Russian,Living together as married,Lower,Upper class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Female,25-34,Russian,No answer,Higher,Working class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Female,25-34,Russian,Single,Higher,Lower middle class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Female,35-44,Russian,Living together as married,Middle,Lower middle class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Female,35-44,Russian,Married,Lower,Working class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Female,35-44,Russian,No answer,Higher,Upper class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Female,45-54,Russian,Divorced,Higher,Lower middle class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Female,55-64,Russian,No answer,Higher,Lower middle class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Female,55-64,Russian,Widowed,Higher,No answer,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Female,65 and more years,Russian,Widowed,Higher,Upper middle class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Female,65 and more years,Russian,Widowed,Middle,No answer,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Male,25-34,Russian,Married,Higher,Upper class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Male,25-34,Russian,No answer,Middle,Working class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Male,25-34,Russian,Single,Higher,Working class,2
2017,Russia,RU-IVA Ivanovskaya area,Urban,Male,25-34,Russian,Single,Middle,Working class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Male,35-44,Russian,Married,Lower,Working class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Male,35-44,Russian,Married,Middle,No answer,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Male,45-54,Russian,Separated,Middle,Working class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Male,55-64,Russian,Divorced,Higher,Upper middle class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Male,55-64,Russian,No answer,Higher,Working class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Male,55-64,Russian,No answer,Lower,Lower class,1
2017,Russia,RU-IVA Ivanovskaya area,Urban,Male,65 and more years,Russian,Married,Higher,Working class,1
2017,Russia,RU-KB Kabardino-Balkarskaya Republic,Urban,Female,25-34,Russian,Separated,Higher,Lower middle class,1
2017,Russia,RU-KB Kabardino-Balkarskaya Republic,Urban,Female,25-34,Tatar,Divorced,Higher,Lower middle class,1
2017,Russia,RU-KB Kabardino-Balkarskaya Republic,Urban,Female,35-44,Russian,Divorced,Higher,Lower middle class,1
2017,Russia,RU-KB Kabardino-Balkarskaya Republic,Urban,Female,55-64,Russian,Widowed,Higher,Don't know,1
2017,Russia,RU-KB Kabardino-Balkarskaya Republic,Urban,Male,25-34,Russian,Married,Higher,Upper middle class,1
2017,Russia,RU-KB Kabardino-Balkarskaya Republic,Urban,Male,25-34,Russian,Single,Higher,Don't know,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,16-24,Russian,Single,Higher,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,16-24,Russian,Single,Middle,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,25-34,Russian,Living together as married,Higher,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,35-44,Russian,Single,Higher,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,45-54,Russian,Divorced,Higher,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,45-54,Russian,Divorced,Middle,Working class,2
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,45-54,Russian,Married,Higher,Don't know,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,45-54,Russian,Married,Middle,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,45-54,Russian,Separated,Higher,No answer,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,55-64,Russian,Divorced,Higher,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,55-64,Russian,Married,Higher,Lower middle class,2
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,55-64,Russian,Married,Middle,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,65 and more years,Russian,Divorced,Higher,Don't know,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,65 and more years,Russian,Married,Higher,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,65 and more years,Russian,Married,Middle,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,65 and more years,Russian,Widowed,Higher,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,65 and more years,Russian,Widowed,Lower,Lower class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,65 and more years,Russian,Widowed,Lower,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,65 and more years,Russian,Widowed,Middle,Don't know,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,65 and more years,Russian,Widowed,Middle,Lower class,3
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Female,65 and more years,Russian,Widowed,Middle,No answer,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,16-24,Russian,Married,Middle,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,16-24,Russian,Single,Higher,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,16-24,Russian,Single,Lower,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,16-24,Russian,Single,Middle,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,25-34,Russian,Married,Higher,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,25-34,Russian,Married,Higher,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,25-34,Russian,Married,Middle,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,35-44,Russian,Married,Higher,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,35-44,Russian,Married,Higher,Working class,2
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,35-44,Russian,Married,Middle,No answer,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,45-54,Russian,Married,Higher,No answer,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,55-64,Russian,Married,Lower,Lower class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,65 and more years,Russian,Married,Lower,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,65 and more years,Russian,Married,Middle,Don't know,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,65 and more years,Russian,Married,Middle,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Rural,Male,65 and more years,Russian,Widowed,Lower,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Female,16-24,Russian,Married,Higher,Don't know,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Female,35-44,Russian,Married,Higher,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Female,45-54,Russian,Married,Higher,Upper middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Female,45-54,Russian,Married,Higher,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Female,45-54,Russian,Single,Higher,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Female,55-64,Russian,Divorced,Higher,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Female,55-64,Russian,Married,Middle,Upper middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Female,65 and more years,Russian,Married,Higher,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Female,65 and more years,Russian,Married,Higher,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Female,65 and more years,Russian,Married,Middle,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Female,65 and more years,Russian,Single,Middle,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Female,65 and more years,Russian,Widowed,Lower,Lower class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Female,65 and more years,Russian,Widowed,Middle,Lower middle class,2
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Female,65 and more years,Russian,Widowed,Middle,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Male,16-24,Russian,Single,Lower,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Male,25-34,Other,Married,Higher,Upper middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Male,35-44,Other,Married,Higher,Upper middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Male,35-44,Russian,Divorced,Higher,Working class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Male,35-44,Russian,Married,Higher,Lower middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Male,35-44,Russian,Married,Higher,Upper middle class,1
2017,Russia,RU-KDA Krasnodarskiy kray,Urban,Male,45-54,Russian,Married,Higher,Working class,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Female,25-34,Russian,Single,Higher,Don't know,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Female,25-34,Russian,Single,Higher,Working class,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Female,35-44,Russian,Living together as married,Higher,Working class,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Female,35-44,Russian,Married,Higher,Working class,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Female,35-44,Russian,Widowed,Higher,Don't know,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Female,35-44,Russian,Widowed,Lower,Lower class,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Female,45-54,Russian,Separated,Higher,Working class,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Female,55-64,Russian,Divorced,Higher,Working class,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Female,55-64,Russian,Separated,Middle,Lower class,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Female,65 and more years,Russian,Married,Lower,Lower class,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Male,16-24,Russian,Divorced,Lower,Don't know,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Male,16-24,Russian,Living together as married,Higher,Upper class,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Male,16-24,Russian,Married,Higher,Don't know,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Male,25-34,Russian,Married,Higher,Don't know,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Male,25-34,Russian,Married,Higher,Upper class,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Male,45-54,Russian,Married,Higher,Lower middle class,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Male,55-64,Russian,Living together as married,Lower,Working class,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Male,55-64,Russian,Married,Lower,Working class,1
2017,Russia,RU-KEM KemerKemerovskayaovskaja area,Urban,Male,55-64,Russian,Widowed,Lower,Lower class,1
2017,Russia,RU-KGD Kaliningradskaya area,Urban,Female,25-34,Russian,Single,Lower,Working class,1
2017,Russia,RU-KGD Kaliningradskaya area,Urban,Female,35-44,Russian,Divorced,Middle,Lower class,1
2017,Russia,RU-KGD Kaliningradskaya area,Urban,Female,35-44,Russian,Married,Higher,Upper middle class,1
2017,Russia,RU-KGD Kaliningradskaya area,Urban,Female,65 and more years,Russian,Married,Higher,Upper middle class,1
2017,Russia,RU-KGD Kaliningradskaya area,Urban,Female,65 and more years,Russian,Widowed,Higher,Working class,1
2017,Russia,RU-KGD Kaliningradskaya area,Urban,Female,65 and more years,Russian,Widowed,Lower,Lower class,1
2017,Russia,RU-KGD Kaliningradskaya area,Urban,Male,25-34,Russian,Living together as married,Middle,Lower class,1
2017,Russia,RU-KGD Kaliningradskaya area,Urban,Male,45-54,Russian,Living together as married,Higher,Lower middle class,1
2017,Russia,RU-KGD Kaliningradskaya area,Urban,Male,45-54,Russian,Married,Middle,Working class,1
2017,Russia,RU-KGD Kaliningradskaya area,Urban,Male,55-64,Russian,Living together as married,Higher,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Rural,Female,45-54,Russian,Divorced,Middle,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Rural,Female,55-64,Russian,Married,Higher,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Rural,Female,55-64,Russian,Married,Middle,Lower class,1
2017,Russia,RU-KGN Kurganskaya area,Rural,Male,16-24,Russian,Married,Higher,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Rural,Male,25-34,Russian,Married,Middle,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Rural,Male,35-44,Russian,Married,Middle,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Rural,Male,35-44,Russian,Single,Lower,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Rural,Male,45-54,Russian,Living together as married,Middle,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Rural,Male,55-64,Russian,Divorced,Middle,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Rural,Male,55-64,Russian,Married,Middle,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Urban,Female,25-34,Russian,Divorced,Middle,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Urban,Female,25-34,Russian,Single,Higher,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Urban,Female,45-54,Russian,Divorced,Middle,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Urban,Female,45-54,Russian,Married,Higher,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Urban,Female,45-54,Russian,Single,Higher,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Urban,Female,55-64,Russian,Married,Middle,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Urban,Female,65 and more years,Russian,Married,Higher,Lower middle class,1
2017,Russia,RU-KGN Kurganskaya area,Urban,Female,65 and more years,Russian,Widowed,Lower,Lower middle class,1
2017,Russia,RU-KGN Kurganskaya area,Urban,Male,16-24,Russian,Single,Lower,Working class,1
2017,Russia,RU-KGN Kurganskaya area,Urban,Male,35-44,Russian,Married,Higher,Working class,2
2017,Russia,RU-KGN Kurganskaya area,Urban,Male,65 and more years,Russian,Widowed,Lower,Lower class,1
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Female,16-24,Russian,Single,Higher,Upper middle class,1
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Female,25-34,Russian,Divorced,Higher,Don't know,2
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Female,25-34,Russian,Single,Higher,Upper middle class,1
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Female,25-34,Russian,Single,Higher,Working class,1
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Female,35-44,Russian,Living together as married,Higher,Upper middle class,1
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Female,35-44,Russian,Married,Higher,Working class,1
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Female,55-64,Russian,Widowed,Higher,Working class,1
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Female,65 and more years,Russian,Separated,Higher,Lower middle class,1
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Female,65 and more years,Russian,Widowed,Higher,Upper middle class,1
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Male,16-24,Russian,Single,Higher,Upper middle class,1
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Male,16-24,Russian,Single,Middle,Lower middle class,1
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Male,16-24,Russian,Single,Middle,Working class,1
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Male,25-34,Russian,Single,Higher,Working class,1
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Male,35-44,Russian,Married,Higher,Don't know,1
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Male,35-44,Russian,Married,Higher,Lower middle class,1
2017,Russia,RU-KHA Khabarovskiy kray,Urban,Male,65 and more years,Russian,Married,Lower,Working class,1
2017,Russia,RU-KIR Kirovskaya area,Urban,Female,35-44,Russian,No answer,Don't know,Lower middle class,1
2017,Russia,RU-KIR Kirovskaya area,Urban,Female,35-44,Russian,No answer,Higher,Don't know,2
2017,Russia,RU-KIR Kirovskaya area,Urban,Female,45-54,Russian,Married,Don't know,Working class,1
2017,Russia,RU-KIR Kirovskaya area,Urban,Female,45-54,Russian,Married,Higher,Don't know,1
2017,Russia,RU-KIR Kirovskaya area,Urban,Female,65 and more years,Russian,Married,Lower,Lower class,1
2017,Russia,RU-KIR Kirovskaya area,Urban,Female,65 and more years,Russian,Widowed,Lower,Don't know,1
2017,Russia,RU-KIR Kirovskaya area,Urban,Female,65 and more years,Russian,Widowed,Middle,Working class,1
2017,Russia,RU-KIR Kirovskaya area,Urban,Male,25-34,Russian,Married,Higher,Don't know,2
2017,Russia,RU-KIR Kirovskaya area,Urban,Male,25-34,Russian,Married,Higher,Lower middle class,1
2017,Russia,RU-KIR Kirovskaya area,Urban,Male,35-44,Russian,Married,Higher,Don't know,1
2017,Russia,RU-KIR Kirovskaya area,Urban,Male,35-44,Russian,Married,Higher,Working class,1
2017,Russia,RU-KIR Kirovskaya area,Urban,Male,65 and more years,Russian,Widowed,Lower,Lower middle class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Female,16-24,Russian,Single,Higher,Lower middle class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Female,16-24,Russian,Single,Higher,Upper middle class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Female,25-34,Russian,Single,Higher,Upper middle class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Female,45-54,Russian,Divorced,Higher,Lower middle class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Female,55-64,Russian,Married,Higher,Upper middle class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Female,55-64,Russian,Married,Higher,Working class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Female,65 and more years,Russian,Divorced,Higher,Lower middle class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Female,65 and more years,Russian,Widowed,Middle,Lower class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Male,25-34,Russian,Single,Higher,Lower middle class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Male,35-44,Russian,Single,Higher,Upper class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Male,45-54,Other,Divorced,Middle,Upper middle class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Male,45-54,Russian,Divorced,Higher,Upper middle class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Male,65 and more years,Russian,Divorced,Higher,Lower middle class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Male,65 and more years,Russian,Divorced,Middle,Working class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Male,65 and more years,Russian,Married,Higher,Lower middle class,1
2017,Russia,"RU-KK Khakasiya, Republic",Urban,Male,65 and more years,Russian,Married,Higher,Upper class,1
2017,Russia,RU-KRS Kurskaya area,Rural,Female,25-34,Russian,Married,Higher,Working class,1
2017,Russia,RU-KRS Kurskaya area,Rural,Female,35-44,Russian,Living together as married,Middle,Working class,1
2017,Russia,RU-KRS Kurskaya area,Rural,Female,35-44,Russian,Married,Middle,Working class,1
2017,Russia,RU-KRS Kurskaya area,Rural,Female,45-54,Russian,Separated,Higher,Working class,1
2017,Russia,RU-KRS Kurskaya area,Rural,Female,55-64,Other,Married,Higher,Working class,1
2017,Russia,RU-KRS Kurskaya area,Rural,Female,55-64,Russian,Married,Higher,Working class,1
2017,Russia,RU-KRS Kurskaya area,Rural,Female,55-64,Russian,Married,Middle,Working class,2
2017,Russia,RU-KRS Kurskaya area,Rural,Male,65 and more years,Russian,Married,Higher,Working class,2
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Female,16-24,Russian,Married,Higher,Working class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Female,16-24,Russian,Single,Middle,Working class,2
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Female,25-34,Russian,Divorced,Lower,Working class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Female,25-34,Russian,Married,Higher,Lower middle class,2
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Female,25-34,Russian,Married,Higher,Upper middle class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Female,25-34,Russian,Married,Higher,Working class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Female,25-34,Russian,Married,Lower,Lower class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Female,25-34,Russian,Single,Higher,Working class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Female,35-44,Russian,Divorced,Higher,Working class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Female,35-44,Russian,Divorced,Lower,Lower class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Female,45-54,Russian,Divorced,Lower,Lower class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Female,45-54,Russian,Divorced,Middle,Working class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Female,45-54,Russian,Married,Higher,Working class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Female,55-64,Russian,Divorced,Higher,Lower class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Female,65 and more years,Russian,Married,Lower,Working class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Male,16-24,Russian,Single,Higher,Working class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Male,25-34,Russian,Married,Lower,Working class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Male,25-34,Russian,Married,Middle,Working class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Male,25-34,Russian,Single,Higher,Lower middle class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Male,35-44,Russian,Married,Middle,Working class,2
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Male,35-44,Russian,Single,Higher,Working class,1
2017,Russia,RU-KYA Krasnoyarskiy kray,Urban,Male,45-54,Russian,Married,Higher,Working class,1
