A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,Q260: Sex,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q287: Social class (subjective),Counts
2017,United States,US-FL Florida,Urban,Male,16-24,English,Single,Higher,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,16-24,English,Single,Middle,Lower class,1
2017,United States,US-FL Florida,Urban,Male,16-24,English,Single,Middle,Working class,2
2017,United States,US-FL Florida,Urban,Male,16-24,Spanish; Castilian,Single,Higher,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,25-34,English,Living together as married,Higher,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,25-34,English,Living together as married,Middle,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,25-34,English,Married,Higher,Lower middle class,2
2017,United States,US-FL Florida,Urban,Male,25-34,English,Married,Higher,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,25-34,English,Married,Higher,Working class,2
2017,United States,US-FL Florida,Urban,Male,25-34,English,Married,Middle,Lower class,1
2017,United States,US-FL Florida,Urban,Male,25-34,English,Married,Middle,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,25-34,English,Single,Higher,Lower class,1
2017,United States,US-FL Florida,Urban,Male,25-34,English,Single,Higher,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,25-34,English,Single,Higher,Working class,1
2017,United States,US-FL Florida,Urban,Male,25-34,English,Single,Middle,Lower class,1
2017,United States,US-FL Florida,Urban,Male,25-34,English,Single,Middle,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,25-34,Other,Married,Higher,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,25-34,Spanish; Castilian,Living together as married,Middle,Upper class,1
2017,United States,US-FL Florida,Urban,Male,35-44,English,Married,Higher,Lower middle class,5
2017,United States,US-FL Florida,Urban,Male,35-44,English,Married,Higher,Upper middle class,3
2017,United States,US-FL Florida,Urban,Male,35-44,English,Married,Higher,Working class,2
2017,United States,US-FL Florida,Urban,Male,35-44,English,Married,Middle,Lower middle class,3
2017,United States,US-FL Florida,Urban,Male,35-44,English,Married,Middle,Working class,1
2017,United States,US-FL Florida,Urban,Male,35-44,English,Single,Higher,Lower class,1
2017,United States,US-FL Florida,Urban,Male,35-44,English,Single,Higher,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,35-44,English,Single,Lower,Working class,1
2017,United States,US-FL Florida,Urban,Male,35-44,Spanish; Castilian,Married,Higher,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,35-44,Spanish; Castilian,Married,Higher,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,35-44,Spanish; Castilian,Separated,Higher,Lower class,1
2017,United States,US-FL Florida,Urban,Male,45-54,English,Divorced,Higher,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,45-54,English,Divorced,Higher,Working class,1
2017,United States,US-FL Florida,Urban,Male,45-54,English,Living together as married,Higher,Working class,1
2017,United States,US-FL Florida,Urban,Male,45-54,English,Married,Higher,Lower middle class,2
2017,United States,US-FL Florida,Urban,Male,45-54,English,Married,Higher,Upper middle class,2
2017,United States,US-FL Florida,Urban,Male,45-54,English,Married,Higher,Working class,2
2017,United States,US-FL Florida,Urban,Male,45-54,English,Married,Middle,Lower middle class,2
2017,United States,US-FL Florida,Urban,Male,45-54,English,Single,Higher,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,45-54,English,Single,Middle,Working class,2
2017,United States,US-FL Florida,Urban,Male,45-54,Spanish; Castilian,Living together as married,Middle,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,45-54,Spanish; Castilian,Married,Middle,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,45-54,Spanish; Castilian,Separated,Higher,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Divorced,Higher,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Divorced,Higher,Working class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Divorced,Middle,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Divorced,Middle,Working class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Living together as married,Middle,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Living together as married,Middle,Working class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Married,Higher,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Married,Higher,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Married,Middle,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Married,Middle,Upper middle class,2
2017,United States,US-FL Florida,Urban,Male,55-64,English,Married,Middle,Working class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Separated,Middle,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Single,Don't know,Upper class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Single,Higher,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Single,Higher,Working class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Single,Middle,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Single,Middle,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Single,Middle,Working class,1
2017,United States,US-FL Florida,Urban,Male,55-64,English,Widowed,Higher,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,Spanish; Castilian,Divorced,Higher,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,Spanish; Castilian,Married,Higher,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,Spanish; Castilian,Married,Higher,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,Spanish; Castilian,Single,Middle,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,55-64,Standard Chinese; Mandarin; Putonghua; Guoyu,Living together as married,Higher,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,65 and more years,English,Divorced,Higher,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,65 and more years,English,Divorced,Middle,Lower middle class,2
2017,United States,US-FL Florida,Urban,Male,65 and more years,English,Living together as married,Middle,Working class,1
2017,United States,US-FL Florida,Urban,Male,65 and more years,English,Married,Higher,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,65 and more years,English,Married,Middle,Lower middle class,2
2017,United States,US-FL Florida,Urban,Male,65 and more years,English,Married,Middle,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,65 and more years,English,Married,Middle,Working class,1
2017,United States,US-FL Florida,Urban,Male,65 and more years,English,Widowed,Higher,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,65 and more years,English,Widowed,Middle,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,65 and more years,English,Widowed,Middle,Upper middle class,1
2017,United States,US-FL Florida,Urban,Male,65 and more years,English,Widowed,Middle,Working class,1
2017,United States,US-FL Florida,Urban,Male,65 and more years,Other,Widowed,Middle,Lower middle class,1
2017,United States,US-FL Florida,Urban,Male,65 and more years,Spanish; Castilian,Married,Middle,Upper middle class,1
2017,United States,US-GA Georgia,Rural,Female,25-34,English,Married,Middle,Upper middle class,1
2017,United States,US-GA Georgia,Rural,Female,35-44,English,Single,Middle,Lower middle class,1
2017,United States,US-GA Georgia,Rural,Female,45-54,English,Married,Middle,Upper middle class,1
2017,United States,US-GA Georgia,Rural,Male,25-34,English,Single,Higher,Lower middle class,1
2017,United States,US-GA Georgia,Rural,Male,35-44,English,Married,Middle,Lower middle class,1
2017,United States,US-GA Georgia,Rural,Male,45-54,English,Separated,Middle,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Female,16-24,English,Married,Lower,Upper middle class,1
2017,United States,US-GA Georgia,Urban,Female,16-24,English,Single,Higher,Working class,1
2017,United States,US-GA Georgia,Urban,Female,16-24,English,Single,Middle,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Female,16-24,Spanish; Castilian,Single,Middle,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Female,25-34,English,Divorced,Higher,Working class,1
2017,United States,US-GA Georgia,Urban,Female,25-34,English,Married,Higher,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Female,25-34,English,Married,Higher,Working class,1
2017,United States,US-GA Georgia,Urban,Female,25-34,English,Married,Middle,Working class,1
2017,United States,US-GA Georgia,Urban,Female,25-34,English,Single,Higher,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Female,25-34,English,Single,Middle,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Female,25-34,Spanish; Castilian,Married,Middle,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Female,35-44,English,Married,Higher,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Female,35-44,English,Married,Higher,Upper middle class,1
2017,United States,US-GA Georgia,Urban,Female,35-44,English,Married,Middle,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Female,35-44,English,Separated,Middle,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Female,45-54,English,Divorced,Middle,Working class,1
2017,United States,US-GA Georgia,Urban,Female,45-54,English,Married,Higher,Upper class,1
2017,United States,US-GA Georgia,Urban,Female,45-54,English,Married,Higher,Upper middle class,2
2017,United States,US-GA Georgia,Urban,Female,45-54,English,Married,Middle,Lower class,1
2017,United States,US-GA Georgia,Urban,Female,55-64,English,Divorced,Higher,Working class,1
2017,United States,US-GA Georgia,Urban,Female,55-64,English,Divorced,Middle,Working class,1
2017,United States,US-GA Georgia,Urban,Female,55-64,English,Single,Middle,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Female,65 and more years,English,Divorced,Middle,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Male,16-24,English,Single,Higher,Upper middle class,1
2017,United States,US-GA Georgia,Urban,Male,16-24,English,Single,Higher,Working class,1
2017,United States,US-GA Georgia,Urban,Male,25-34,English,Living together as married,Higher,Upper middle class,1
2017,United States,US-GA Georgia,Urban,Male,25-34,English,Married,Higher,Upper middle class,1
2017,United States,US-GA Georgia,Urban,Male,25-34,English,Separated,Higher,Working class,1
2017,United States,US-GA Georgia,Urban,Male,25-34,English,Single,Higher,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Male,25-34,English,Single,Middle,Working class,1
2017,United States,US-GA Georgia,Urban,Male,35-44,English,Married,Higher,Upper middle class,1
2017,United States,US-GA Georgia,Urban,Male,35-44,English,Married,Middle,Upper middle class,1
2017,United States,US-GA Georgia,Urban,Male,35-44,English,Single,Middle,Working class,1
2017,United States,US-GA Georgia,Urban,Male,45-54,English,Divorced,Higher,Upper middle class,1
2017,United States,US-GA Georgia,Urban,Male,45-54,English,Married,Higher,Upper middle class,1
2017,United States,US-GA Georgia,Urban,Male,45-54,English,Married,Middle,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Male,45-54,English,Single,Middle,Lower class,1
2017,United States,US-GA Georgia,Urban,Male,55-64,English,Divorced,Higher,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Male,55-64,English,Living together as married,Higher,Upper middle class,1
2017,United States,US-GA Georgia,Urban,Male,55-64,English,Married,Higher,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Male,55-64,English,Married,Higher,Upper middle class,1
2017,United States,US-GA Georgia,Urban,Male,55-64,English,Widowed,Higher,Working class,1
2017,United States,US-GA Georgia,Urban,Male,55-64,Standard Chinese; Mandarin; Putonghua; Guoyu,Single,Higher,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Male,65 and more years,English,Married,Higher,Upper class,1
2017,United States,US-GA Georgia,Urban,Male,65 and more years,English,Married,Higher,Upper middle class,1
2017,United States,US-GA Georgia,Urban,Male,65 and more years,English,Married,Middle,Lower middle class,1
2017,United States,US-GA Georgia,Urban,Male,65 and more years,English,Married,Middle,Upper middle class,1
2017,United States,US-GA Georgia,Urban,Male,65 and more years,English,Married,Middle,Working class,1
2017,United States,US-HI Hawaii,Urban,Female,35-44,English,Married,Higher,Lower middle class,1
2017,United States,US-HI Hawaii,Urban,Male,35-44,English,Divorced,Middle,Lower middle class,1
2017,United States,US-HI Hawaii,Urban,Male,35-44,English,Married,Higher,Upper middle class,1
2017,United States,US-IA Iowa,Rural,Female,16-24,English,Single,Middle,Lower class,1
2017,United States,US-IA Iowa,Rural,Female,16-24,English,Single,Middle,Lower middle class,1
2017,United States,US-IA Iowa,Rural,Female,25-34,English,Single,Higher,Working class,1
2017,United States,US-IA Iowa,Rural,Female,35-44,English,Married,Higher,Working class,1
2017,United States,US-IA Iowa,Rural,Female,45-54,English,Married,Higher,Upper middle class,1
2017,United States,US-IA Iowa,Rural,Female,55-64,English,Single,Higher,Upper middle class,1
2017,United States,US-IA Iowa,Rural,Female,65 and more years,English,Married,Middle,Lower class,1
2017,United States,US-IA Iowa,Rural,Male,25-34,English,Married,Higher,Working class,1
2017,United States,US-IA Iowa,Rural,Male,25-34,English,Single,Middle,Working class,2
2017,United States,US-IA Iowa,Rural,Male,35-44,English,Married,Higher,Upper middle class,1
2017,United States,US-IA Iowa,Rural,Male,45-54,English,Living together as married,Higher,Lower middle class,1
2017,United States,US-IA Iowa,Rural,Male,45-54,English,Married,Higher,Working class,1
2017,United States,US-IA Iowa,Rural,Male,55-64,English,Divorced,No answer,Lower middle class,1
2017,United States,US-IA Iowa,Rural,Male,55-64,English,Married,Middle,Lower middle class,1
2017,United States,US-IA Iowa,Rural,Male,65 and more years,English,Divorced,Middle,Lower middle class,1
2017,United States,US-IA Iowa,Rural,Male,65 and more years,English,Married,Higher,Lower middle class,1
2017,United States,US-IA Iowa,Urban,Female,25-34,English,Single,Higher,Lower middle class,1
2017,United States,US-IA Iowa,Urban,Female,25-34,English,Single,Middle,Upper middle class,1
2017,United States,US-IA Iowa,Urban,Female,35-44,English,Divorced,Higher,Lower middle class,1
2017,United States,US-IA Iowa,Urban,Female,35-44,English,Divorced,Middle,Lower class,1
2017,United States,US-IA Iowa,Urban,Female,35-44,English,Married,Higher,Lower middle class,1
2017,United States,US-IA Iowa,Urban,Female,35-44,English,Married,Middle,Lower middle class,1
2017,United States,US-IA Iowa,Urban,Female,65 and more years,English,Married,Middle,Lower middle class,1
2017,United States,US-IA Iowa,Urban,Male,16-24,English,Single,Middle,Lower class,1
2017,United States,US-IA Iowa,Urban,Male,16-24,English,Single,Middle,Upper middle class,1
2017,United States,US-IA Iowa,Urban,Male,25-34,English,Married,Middle,Working class,1
2017,United States,US-IA Iowa,Urban,Male,45-54,English,Divorced,Middle,Lower middle class,1
2017,United States,US-IA Iowa,Urban,Male,45-54,English,Married,Middle,Lower middle class,1
2017,United States,US-IA Iowa,Urban,Male,45-54,English,Married,Middle,Working class,1
2017,United States,US-IA Iowa,Urban,Male,55-64,English,Married,Higher,Upper middle class,2
2017,United States,US-IA Iowa,Urban,Male,55-64,English,Married,Middle,Working class,1
2017,United States,US-IA Iowa,Urban,Male,65 and more years,English,Married,Higher,Upper middle class,1
2017,United States,US-ID Idaho,Rural,Male,55-64,English,Divorced,Middle,Working class,1
2017,United States,US-ID Idaho,Urban,Female,16-24,English,Married,Middle,Working class,1
2017,United States,US-ID Idaho,Urban,Female,25-34,English,Living together as married,Middle,Working class,1
2017,United States,US-ID Idaho,Urban,Female,25-34,English,Married,Higher,Lower middle class,2
2017,United States,US-ID Idaho,Urban,Female,25-34,English,Married,Higher,Upper middle class,2
2017,United States,US-ID Idaho,Urban,Female,25-34,English,Married,Lower,Working class,1
2017,United States,US-ID Idaho,Urban,Female,25-34,English,Single,Middle,Lower middle class,1
2017,United States,US-ID Idaho,Urban,Female,45-54,English,Married,Higher,Working class,1
2017,United States,US-ID Idaho,Urban,Female,55-64,English,Married,Middle,Lower middle class,1
2017,United States,US-ID Idaho,Urban,Male,16-24,English,Living together as married,Higher,Lower class,1
2017,United States,US-ID Idaho,Urban,Male,16-24,English,Single,Higher,Lower middle class,1
2017,United States,US-ID Idaho,Urban,Male,16-24,English,Single,Middle,Lower middle class,2
2017,United States,US-ID Idaho,Urban,Male,16-24,English,Single,Middle,Upper middle class,1
2017,United States,US-ID Idaho,Urban,Male,25-34,English,Married,Higher,Upper middle class,2
2017,United States,US-ID Idaho,Urban,Male,25-34,English,Married,Middle,Lower middle class,1
2017,United States,US-ID Idaho,Urban,Male,25-34,English,Single,Higher,Upper middle class,2
2017,United States,US-ID Idaho,Urban,Male,35-44,English,Married,Higher,Lower middle class,1
2017,United States,US-ID Idaho,Urban,Male,35-44,English,Single,Middle,Working class,1
2017,United States,US-ID Idaho,Urban,Male,45-54,English,Divorced,Higher,Lower middle class,1
2017,United States,US-ID Idaho,Urban,Male,45-54,English,Married,Higher,Lower middle class,1
2017,United States,US-ID Idaho,Urban,Male,55-64,English,Married,Higher,Lower middle class,1
2017,United States,US-ID Idaho,Urban,Male,55-64,English,Married,Middle,Working class,1
2017,United States,US-ID Idaho,Urban,Male,65 and more years,English,Married,Higher,Upper middle class,1
2017,United States,US-IL Illinois,Rural,Female,25-34,English,Married,Higher,Upper middle class,1
2017,United States,US-IL Illinois,Rural,Female,45-54,English,Living together as married,Middle,Working class,1
2017,United States,US-IL Illinois,Rural,Female,45-54,English,Married,Middle,Upper middle class,1
2017,United States,US-IL Illinois,Rural,Male,16-24,English,Single,Higher,Lower middle class,1
2017,United States,US-IL Illinois,Rural,Male,25-34,English,Married,Higher,Working class,1
2017,United States,US-IL Illinois,Rural,Male,25-34,English,Married,Middle,Upper middle class,1
2017,United States,US-IL Illinois,Rural,Male,35-44,English,Divorced,Middle,Lower class,1
2017,United States,US-IL Illinois,Rural,Male,35-44,English,Single,Middle,Working class,1
2017,United States,US-IL Illinois,Rural,Male,45-54,English,Living together as married,Middle,Working class,1
2017,United States,US-IL Illinois,Rural,Male,45-54,English,Married,Higher,Lower middle class,1
2017,United States,US-IL Illinois,Rural,Male,45-54,English,Single,Middle,Lower class,1
2017,United States,US-IL Illinois,Rural,Male,55-64,English,Married,Lower,Lower middle class,1
2017,United States,US-IL Illinois,Rural,Male,55-64,English,Married,Middle,Lower middle class,2
2017,United States,US-IL Illinois,Urban,Female,16-24,English,Single,Higher,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Female,16-24,English,Single,Middle,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Female,16-24,Spanish; Castilian,Living together as married,Middle,Working class,1
2017,United States,US-IL Illinois,Urban,Female,25-34,English,Living together as married,Higher,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Female,25-34,English,Living together as married,Higher,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Female,25-34,English,Living together as married,Middle,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Female,25-34,English,Married,Higher,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Female,25-34,English,Married,Higher,Working class,1
2017,United States,US-IL Illinois,Urban,Female,25-34,English,Married,Middle,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Female,25-34,English,Married,Middle,No answer,1
2017,United States,US-IL Illinois,Urban,Female,25-34,English,Single,Higher,Working class,2
2017,United States,US-IL Illinois,Urban,Female,25-34,Other,Married,Higher,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Female,25-34,Spanish; Castilian,Married,Lower,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Female,35-44,English,Married,Middle,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Female,35-44,English,Single,Higher,Working class,1
2017,United States,US-IL Illinois,Urban,Female,35-44,Other,Separated,Middle,Working class,1
2017,United States,US-IL Illinois,Urban,Female,45-54,English,Divorced,Middle,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Female,45-54,English,Married,Higher,Lower middle class,2
2017,United States,US-IL Illinois,Urban,Female,45-54,English,Married,Higher,Upper middle class,2
2017,United States,US-IL Illinois,Urban,Female,45-54,English,Single,Middle,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Female,45-54,English,Single,Middle,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Female,45-54,Spanish; Castilian,Single,Middle,No answer,1
2017,United States,US-IL Illinois,Urban,Female,55-64,English,Divorced,Middle,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Female,55-64,English,Divorced,Middle,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Female,55-64,English,Married,Middle,Working class,2
2017,United States,US-IL Illinois,Urban,Female,55-64,English,Single,Middle,Lower class,1
2017,United States,US-IL Illinois,Urban,Female,55-64,English,Single,Middle,Working class,1
2017,United States,US-IL Illinois,Urban,Female,65 and more years,English,Married,Middle,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Male,16-24,English,Single,Middle,Lower middle class,2
2017,United States,US-IL Illinois,Urban,Male,16-24,English,Single,Middle,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Male,25-34,English,Married,Higher,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Male,25-34,English,Married,Higher,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Male,25-34,English,Single,Higher,Working class,1
2017,United States,US-IL Illinois,Urban,Male,25-34,English,Single,Middle,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Male,25-34,English,Single,Middle,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Male,25-34,Other,Married,Higher,Working class,1
2017,United States,US-IL Illinois,Urban,Male,25-34,Standard Chinese; Mandarin; Putonghua; Guoyu,Married,Higher,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Male,25-34,Standard Chinese; Mandarin; Putonghua; Guoyu,Single,Middle,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Male,35-44,English,Divorced,Middle,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Male,35-44,English,Living together as married,Higher,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Male,35-44,English,Married,Higher,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Male,35-44,English,Married,Higher,Upper middle class,3
2017,United States,US-IL Illinois,Urban,Male,35-44,English,Married,Higher,Working class,1
2017,United States,US-IL Illinois,Urban,Male,35-44,English,Married,Middle,Lower middle class,2
2017,United States,US-IL Illinois,Urban,Male,35-44,English,Single,Higher,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Male,35-44,English,Single,Middle,Lower class,1
2017,United States,US-IL Illinois,Urban,Male,35-44,English,Single,Middle,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Male,35-44,Spanish; Castilian,Married,Higher,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Male,45-54,English,Married,Higher,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Male,45-54,English,Married,Higher,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Male,45-54,English,Married,Higher,Working class,1
2017,United States,US-IL Illinois,Urban,Male,45-54,English,Married,Middle,Lower middle class,2
2017,United States,US-IL Illinois,Urban,Male,45-54,English,Married,Middle,Working class,1
2017,United States,US-IL Illinois,Urban,Male,45-54,English,Single,Middle,Working class,1
2017,United States,US-IL Illinois,Urban,Male,55-64,English,Living together as married,Higher,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Male,55-64,English,Married,Higher,Lower middle class,2
2017,United States,US-IL Illinois,Urban,Male,55-64,English,Married,Higher,Upper class,1
2017,United States,US-IL Illinois,Urban,Male,55-64,English,Married,Higher,Upper middle class,4
2017,United States,US-IL Illinois,Urban,Male,55-64,English,Married,Higher,Working class,1
2017,United States,US-IL Illinois,Urban,Male,55-64,English,Married,Middle,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Male,55-64,English,Married,Middle,Working class,1
2017,United States,US-IL Illinois,Urban,Male,55-64,English,Single,Middle,Lower class,1
2017,United States,US-IL Illinois,Urban,Male,65 and more years,English,Divorced,Higher,Upper class,1
2017,United States,US-IL Illinois,Urban,Male,65 and more years,English,Married,Higher,Lower middle class,2
2017,United States,US-IL Illinois,Urban,Male,65 and more years,English,Married,Higher,Upper middle class,3
2017,United States,US-IL Illinois,Urban,Male,65 and more years,English,Married,Middle,Lower middle class,1
2017,United States,US-IL Illinois,Urban,Male,65 and more years,English,Married,Middle,Upper middle class,1
2017,United States,US-IL Illinois,Urban,Male,65 and more years,English,Widowed,Higher,Working class,1
2017,United States,US-IN Indiana,Rural,Female,25-34,English,Single,Higher,Lower middle class,1
2017,United States,US-IN Indiana,Rural,Female,35-44,English,Divorced,Lower,Lower class,1
2017,United States,US-IN Indiana,Rural,Female,35-44,English,Divorced,Middle,Upper middle class,1
2017,United States,US-IN Indiana,Rural,Female,35-44,English,Married,Higher,Upper middle class,1
2017,United States,US-IN Indiana,Rural,Female,65 and more years,English,Married,Middle,Working class,1
2017,United States,US-IN Indiana,Rural,Male,16-24,English,Married,Middle,Working class,1
2017,United States,US-IN Indiana,Rural,Male,25-34,English,Married,Higher,Working class,1
2017,United States,US-IN Indiana,Rural,Male,35-44,English,Married,Lower,Working class,1
2017,United States,US-IN Indiana,Rural,Male,35-44,English,Married,Middle,Lower middle class,1
2017,United States,US-IN Indiana,Rural,Male,35-44,English,Married,Middle,Working class,1
2017,United States,US-IN Indiana,Rural,Male,45-54,English,Married,Higher,Lower middle class,2
2017,United States,US-IN Indiana,Rural,Male,45-54,English,Married,Higher,Working class,1
2017,United States,US-IN Indiana,Rural,Male,45-54,English,Married,Middle,Working class,1
2017,United States,US-IN Indiana,Rural,Male,55-64,English,Widowed,Middle,Lower class,1
2017,United States,US-IN Indiana,Urban,Female,16-24,English,Living together as married,Higher,Lower middle class,1
2017,United States,US-IN Indiana,Urban,Female,16-24,English,Single,Higher,Upper middle class,1
2017,United States,US-IN Indiana,Urban,Female,16-24,English,Single,Middle,Upper middle class,1
2017,United States,US-IN Indiana,Urban,Female,16-24,English,Single,Middle,Working class,1
2017,United States,US-IN Indiana,Urban,Female,25-34,English,Married,Higher,Lower middle class,1
2017,United States,US-IN Indiana,Urban,Female,25-34,English,Married,Middle,Lower middle class,1
2017,United States,US-IN Indiana,Urban,Female,25-34,English,Married,Middle,Upper middle class,1
2017,United States,US-IN Indiana,Urban,Female,25-34,English,Married,Middle,Working class,1
2017,United States,US-IN Indiana,Urban,Female,25-34,English,Single,Higher,Working class,1
2017,United States,US-IN Indiana,Urban,Female,25-34,English,Single,Middle,Lower middle class,1
2017,United States,US-IN Indiana,Urban,Female,35-44,English,Divorced,Middle,Lower class,1
2017,United States,US-IN Indiana,Urban,Female,35-44,English,Married,Higher,Lower middle class,1
2017,United States,US-IN Indiana,Urban,Female,35-44,English,Married,Higher,Upper middle class,2
2017,United States,US-IN Indiana,Urban,Female,45-54,English,Divorced,Higher,Working class,1
2017,United States,US-IN Indiana,Urban,Female,45-54,English,Married,Higher,Upper middle class,1
2017,United States,US-IN Indiana,Urban,Female,45-54,English,Married,Middle,Lower middle class,1
2017,United States,US-IN Indiana,Urban,Female,45-54,English,Married,Middle,Working class,1
2017,United States,US-IN Indiana,Urban,Female,55-64,English,Single,Higher,Lower class,1
2017,United States,US-IN Indiana,Urban,Female,65 and more years,English,Married,Middle,Lower middle class,1
2017,United States,US-IN Indiana,Urban,Female,65 and more years,English,Widowed,Middle,Lower middle class,1
2017,United States,US-IN Indiana,Urban,Male,16-24,English,Married,Higher,Working class,1
2017,United States,US-IN Indiana,Urban,Male,25-34,English,Married,Higher,Lower middle class,1
2017,United States,US-IN Indiana,Urban,Male,25-34,English,Married,Higher,Upper middle class,1
2017,United States,US-IN Indiana,Urban,Male,25-34,English,Single,Higher,Lower middle class,1
2017,United States,US-IN Indiana,Urban,Male,25-34,English,Single,Middle,Lower middle class,1
2017,United States,US-IN Indiana,Urban,Male,25-34,English,Single,Middle,Working class,2
