A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,Q260: Sex,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q287: Social class (subjective),Counts
2019,Japan,JP-12 Chiba,Urban,Male,45-54,Japanese,Married,Higher,Lower class,1
2019,Japan,JP-12 Chiba,Urban,Male,45-54,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-12 Chiba,Urban,Male,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-12 Chiba,Urban,Male,45-54,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-12 Chiba,Urban,Male,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-12 Chiba,Urban,Male,55-64,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-12 Chiba,Urban,Male,55-64,Japanese,Married,Higher,Working class,1
2019,Japan,JP-12 Chiba,Urban,Male,55-64,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-12 Chiba,Urban,Male,65 and more years,Japanese,Divorced,Middle,Lower middle class,1
2019,Japan,JP-12 Chiba,Urban,Male,65 and more years,Japanese,Divorced,Middle,Working class,1
2019,Japan,JP-12 Chiba,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,4
2019,Japan,JP-12 Chiba,Urban,Male,65 and more years,Japanese,Married,Higher,No answer,1
2019,Japan,JP-12 Chiba,Urban,Male,65 and more years,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-12 Chiba,Urban,Male,65 and more years,Japanese,Married,Higher,Working class,1
2019,Japan,JP-12 Chiba,Urban,Male,65 and more years,Japanese,Married,Middle,Don't know,1
2019,Japan,JP-12 Chiba,Urban,Male,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-12 Chiba,Urban,Male,65 and more years,Japanese,Married,Middle,Working class,3
2019,Japan,JP-12 Chiba,Urban,Male,65 and more years,Japanese,Widowed,Lower,Don't know,1
2019,Japan,JP-13 Tokyo,Urban,Female,16-24,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-13 Tokyo,Urban,Female,16-24,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,16-24,Japanese,Single,Higher,Upper middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,16-24,Japanese,Single,Higher,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Female,25-34,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,25-34,Japanese,Single,Higher,Don't know,1
2019,Japan,JP-13 Tokyo,Urban,Female,25-34,Japanese,Single,Higher,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Female,25-34,Japanese,Single,Middle,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Female,35-44,Japanese,Divorced,Higher,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,35-44,Japanese,Married,Higher,Lower class,1
2019,Japan,JP-13 Tokyo,Urban,Female,35-44,Japanese,Married,Higher,Lower middle class,5
2019,Japan,JP-13 Tokyo,Urban,Female,35-44,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,35-44,Japanese,Married,Higher,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Female,45-54,Japanese,Divorced,Higher,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,45-54,Japanese,Living together as married,Middle,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Female,45-54,Japanese,Married,Higher,Lower class,1
2019,Japan,JP-13 Tokyo,Urban,Female,45-54,Japanese,Married,Higher,Lower middle class,4
2019,Japan,JP-13 Tokyo,Urban,Female,45-54,Japanese,Married,Higher,Upper middle class,2
2019,Japan,JP-13 Tokyo,Urban,Female,45-54,Japanese,Married,Higher,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Female,45-54,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-13 Tokyo,Urban,Female,45-54,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,45-54,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,45-54,Japanese,Single,Higher,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Female,55-64,Japanese,Married,Higher,Lower middle class,6
2019,Japan,JP-13 Tokyo,Urban,Female,55-64,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,55-64,Japanese,Married,Higher,Working class,3
2019,Japan,JP-13 Tokyo,Urban,Female,55-64,Japanese,Married,Middle,Lower class,2
2019,Japan,JP-13 Tokyo,Urban,Female,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,55-64,Japanese,Married,Middle,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Female,65 and more years,Japanese,Divorced,Higher,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,65 and more years,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-13 Tokyo,Urban,Female,65 and more years,Japanese,Married,Lower,Working class,2
2019,Japan,JP-13 Tokyo,Urban,Female,65 and more years,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-13 Tokyo,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,65 and more years,Japanese,Married,Middle,Working class,2
2019,Japan,JP-13 Tokyo,Urban,Female,65 and more years,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,65 and more years,Japanese,Single,Middle,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,65 and more years,Japanese,Widowed,Higher,Lower middle class,3
2019,Japan,JP-13 Tokyo,Urban,Female,65 and more years,Japanese,Widowed,Higher,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Female,65 and more years,Japanese,Widowed,Lower,Lower class,1
2019,Japan,JP-13 Tokyo,Urban,Female,65 and more years,Japanese,Widowed,Middle,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,65 and more years,Japanese,Widowed,Middle,No answer,2
2019,Japan,JP-13 Tokyo,Urban,Female,65 and more years,Japanese,Widowed,Middle,Upper middle class,1
2019,Japan,JP-13 Tokyo,Urban,Female,65 and more years,No answer,No answer,No answer,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Male,16-24,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Male,16-24,Japanese,Single,Higher,Upper class,1
2019,Japan,JP-13 Tokyo,Urban,Male,16-24,Japanese,Single,Higher,Upper middle class,1
2019,Japan,JP-13 Tokyo,Urban,Male,16-24,Japanese,Single,Middle,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Male,25-34,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-13 Tokyo,Urban,Male,25-34,Japanese,Single,Higher,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Male,25-34,Japanese,Single,Lower,Lower class,1
2019,Japan,JP-13 Tokyo,Urban,Male,25-34,Japanese,Single,Middle,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Male,35-44,Japanese,Divorced,Lower,Don't know,1
2019,Japan,JP-13 Tokyo,Urban,Male,35-44,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-13 Tokyo,Urban,Male,35-44,Japanese,Married,Higher,Upper middle class,2
2019,Japan,JP-13 Tokyo,Urban,Male,35-44,Japanese,Married,Higher,Working class,2
2019,Japan,JP-13 Tokyo,Urban,Male,35-44,Japanese,Married,Lower,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Male,35-44,Japanese,Married,Middle,Don't know,1
2019,Japan,JP-13 Tokyo,Urban,Male,35-44,Japanese,Single,Higher,Lower class,2
2019,Japan,JP-13 Tokyo,Urban,Male,45-54,Japanese,Living together as married,Higher,Lower class,1
2019,Japan,JP-13 Tokyo,Urban,Male,45-54,Japanese,Living together as married,Higher,Upper class,1
2019,Japan,JP-13 Tokyo,Urban,Male,45-54,Japanese,Living together as married,Middle,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Male,45-54,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-13 Tokyo,Urban,Male,45-54,Japanese,Married,Higher,Upper class,1
2019,Japan,JP-13 Tokyo,Urban,Male,45-54,Japanese,Married,Higher,Upper middle class,3
2019,Japan,JP-13 Tokyo,Urban,Male,45-54,Japanese,Married,Middle,Don't know,1
2019,Japan,JP-13 Tokyo,Urban,Male,45-54,Japanese,Married,Middle,Working class,3
2019,Japan,JP-13 Tokyo,Urban,Male,45-54,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Male,45-54,Japanese,Single,Higher,Upper middle class,1
2019,Japan,JP-13 Tokyo,Urban,Male,45-54,Japanese,Single,Higher,Working class,2
2019,Japan,JP-13 Tokyo,Urban,Male,45-54,Japanese,Widowed,Higher,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Male,55-64,Japanese,Married,Higher,Don't know,1
2019,Japan,JP-13 Tokyo,Urban,Male,55-64,Japanese,Married,Higher,Lower middle class,4
2019,Japan,JP-13 Tokyo,Urban,Male,55-64,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-13 Tokyo,Urban,Male,55-64,Japanese,Married,Higher,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Male,55-64,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-13 Tokyo,Urban,Male,55-64,Japanese,Married,Middle,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Male,55-64,Japanese,Single,Lower,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Male,65 and more years,Japanese,Married,Higher,Lower class,3
2019,Japan,JP-13 Tokyo,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,5
2019,Japan,JP-13 Tokyo,Urban,Male,65 and more years,Japanese,Married,Higher,No answer,1
2019,Japan,JP-13 Tokyo,Urban,Male,65 and more years,Japanese,Married,Higher,Working class,2
2019,Japan,JP-13 Tokyo,Urban,Male,65 and more years,Japanese,Married,Lower,Working class,1
2019,Japan,JP-13 Tokyo,Urban,Male,65 and more years,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-13 Tokyo,Urban,Male,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-13 Tokyo,Urban,Male,65 and more years,Japanese,Married,Middle,Upper class,1
2019,Japan,JP-13 Tokyo,Urban,Male,65 and more years,Japanese,Married,Middle,Upper middle class,2
2019,Japan,JP-13 Tokyo,Urban,Male,65 and more years,Japanese,Single,Higher,Upper middle class,1
2019,Japan,JP-14 Kanagawa,Rural,Female,16-24,Japanese,Single,Higher,Upper middle class,1
2019,Japan,JP-14 Kanagawa,Rural,Female,35-44,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Rural,Female,35-44,Japanese,Married,Higher,Working class,1
2019,Japan,JP-14 Kanagawa,Rural,Female,45-54,Japanese,Married,Higher,Upper class,1
2019,Japan,JP-14 Kanagawa,Rural,Female,65 and more years,Japanese,Married,Higher,No answer,1
2019,Japan,JP-14 Kanagawa,Rural,Male,35-44,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-14 Kanagawa,Rural,Male,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-14 Kanagawa,Rural,Male,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Rural,Male,65 and more years,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,16-24,Japanese,Single,Higher,Lower class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,16-24,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,16-24,Japanese,Single,Higher,Upper middle class,2
2019,Japan,JP-14 Kanagawa,Urban,Female,16-24,Japanese,Single,Higher,Working class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,25-34,Japanese,Divorced,Higher,Working class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,25-34,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,25-34,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,25-34,Japanese,Married,Higher,Working class,2
2019,Japan,JP-14 Kanagawa,Urban,Female,25-34,Japanese,Married,Middle,Working class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,35-44,English,Married,Higher,Upper middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,35-44,Japanese,Divorced,Middle,Lower class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,35-44,Japanese,Married,Higher,Lower class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,35-44,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-14 Kanagawa,Urban,Female,35-44,Japanese,Married,Higher,Working class,2
2019,Japan,JP-14 Kanagawa,Urban,Female,35-44,Japanese,Married,Middle,Lower middle class,3
2019,Japan,JP-14 Kanagawa,Urban,Female,35-44,Japanese,Married,Middle,Working class,2
2019,Japan,JP-14 Kanagawa,Urban,Female,45-54,Japanese,Divorced,Higher,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,45-54,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-14 Kanagawa,Urban,Female,45-54,Japanese,Married,Higher,Upper middle class,2
2019,Japan,JP-14 Kanagawa,Urban,Female,45-54,Japanese,Married,Higher,Working class,2
2019,Japan,JP-14 Kanagawa,Urban,Female,45-54,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,45-54,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,45-54,Japanese,Married,Middle,Working class,2
2019,Japan,JP-14 Kanagawa,Urban,Female,45-54,Japanese,Widowed,Middle,Don't know,1
2019,Japan,JP-14 Kanagawa,Urban,Female,55-64,Japanese,Living together as married,Middle,Working class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,55-64,Japanese,Married,Higher,Lower middle class,4
2019,Japan,JP-14 Kanagawa,Urban,Female,55-64,Japanese,Married,Higher,Working class,2
2019,Japan,JP-14 Kanagawa,Urban,Female,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,55-64,Japanese,Married,Middle,Working class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,55-64,Japanese,Widowed,Middle,Working class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,65 and more years,Japanese,Married,Higher,Don't know,1
2019,Japan,JP-14 Kanagawa,Urban,Female,65 and more years,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-14 Kanagawa,Urban,Female,65 and more years,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,65 and more years,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,65 and more years,Japanese,Married,Middle,No answer,1
2019,Japan,JP-14 Kanagawa,Urban,Female,65 and more years,Japanese,Married,Middle,Upper middle class,3
2019,Japan,JP-14 Kanagawa,Urban,Female,65 and more years,Japanese,Married,Middle,Working class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,65 and more years,Japanese,Widowed,Higher,Lower class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,65 and more years,Japanese,Widowed,Lower,Lower class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,65 and more years,Japanese,Widowed,Middle,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Female,65 and more years,Japanese,Widowed,Middle,Upper middle class,2
2019,Japan,JP-14 Kanagawa,Urban,Male,16-24,Japanese,Married,Higher,Working class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,16-24,Japanese,Single,Higher,Don't know,1
2019,Japan,JP-14 Kanagawa,Urban,Male,16-24,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,16-24,Japanese,Single,Higher,Upper middle class,3
2019,Japan,JP-14 Kanagawa,Urban,Male,16-24,Japanese,Single,Middle,Lower class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,25-34,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,25-34,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,25-34,Japanese,Single,Higher,Lower class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,25-34,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,25-34,Japanese,Single,Higher,Working class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,25-34,Japanese,Single,Middle,Upper middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,35-44,Japanese,Married,Higher,Lower class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,35-44,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,35-44,Japanese,Married,Higher,No answer,1
2019,Japan,JP-14 Kanagawa,Urban,Male,35-44,Japanese,Married,Higher,Working class,3
2019,Japan,JP-14 Kanagawa,Urban,Male,35-44,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,45-54,Japanese,Living together as married,Higher,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,45-54,Japanese,Living together as married,Middle,Working class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,45-54,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-14 Kanagawa,Urban,Male,45-54,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,45-54,Japanese,Married,Middle,Upper middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,55-64,Japanese,Married,Higher,No answer,1
2019,Japan,JP-14 Kanagawa,Urban,Male,55-64,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,55-64,Japanese,Married,Middle,Lower middle class,3
2019,Japan,JP-14 Kanagawa,Urban,Male,55-64,Japanese,Single,Higher,Upper middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,55-64,Japanese,Single,Middle,Lower class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,65 and more years,Japanese,Divorced,Middle,No answer,1
2019,Japan,JP-14 Kanagawa,Urban,Male,65 and more years,Japanese,Living together as married,Higher,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,5
2019,Japan,JP-14 Kanagawa,Urban,Male,65 and more years,Japanese,Married,Higher,Upper middle class,3
2019,Japan,JP-14 Kanagawa,Urban,Male,65 and more years,Japanese,Married,Higher,Working class,3
2019,Japan,JP-14 Kanagawa,Urban,Male,65 and more years,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,65 and more years,Japanese,Married,Lower,Working class,1
2019,Japan,JP-14 Kanagawa,Urban,Male,65 and more years,Japanese,Married,Middle,Lower class,2
2019,Japan,JP-14 Kanagawa,Urban,Male,65 and more years,Japanese,Single,Middle,Lower middle class,1
2019,Japan,JP-15 Niigata,Urban,Female,16-24,Japanese,Single,Middle,Upper class,1
2019,Japan,JP-15 Niigata,Urban,Female,35-44,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-15 Niigata,Urban,Female,35-44,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-15 Niigata,Urban,Female,35-44,Japanese,Single,Higher,Lower middle class,1
2019,Japan,JP-15 Niigata,Urban,Female,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-15 Niigata,Urban,Female,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-15 Niigata,Urban,Female,55-64,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-15 Niigata,Urban,Female,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-15 Niigata,Urban,Female,65 and more years,Japanese,Divorced,Lower,Lower middle class,1
2019,Japan,JP-15 Niigata,Urban,Female,65 and more years,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-15 Niigata,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,2
2019,Japan,JP-15 Niigata,Urban,Female,65 and more years,Japanese,Widowed,Middle,Lower middle class,1
2019,Japan,JP-15 Niigata,Urban,Female,65 and more years,No answer,No answer,No answer,Working class,1
2019,Japan,JP-15 Niigata,Urban,Male,16-24,Japanese,Single,Higher,Working class,1
2019,Japan,JP-15 Niigata,Urban,Male,16-24,Japanese,Single,Middle,Don't know,1
2019,Japan,JP-15 Niigata,Urban,Male,16-24,Japanese,Single,Middle,Working class,1
2019,Japan,JP-15 Niigata,Urban,Male,35-44,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-15 Niigata,Urban,Male,45-54,Japanese,Single,Middle,Working class,1
2019,Japan,JP-15 Niigata,Urban,Male,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-15 Niigata,Urban,Male,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-15 Niigata,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-15 Niigata,Urban,Male,65 and more years,Japanese,Married,Higher,Working class,1
2019,Japan,JP-15 Niigata,Urban,Male,65 and more years,Japanese,Married,Middle,Lower middle class,3
2019,Japan,JP-15 Niigata,Urban,Male,65 and more years,No answer,No answer,No answer,No answer,1
2019,Japan,JP-16 Toyama,Urban,Female,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-16 Toyama,Urban,Female,65 and more years,Japanese,Married,Higher,Lower class,1
2019,Japan,JP-16 Toyama,Urban,Male,45-54,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-16 Toyama,Urban,Male,55-64,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-16 Toyama,Urban,Male,55-64,Japanese,Married,Higher,Working class,1
2019,Japan,JP-16 Toyama,Urban,Male,65 and more years,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-17 Ishikawa,Rural,Male,35-44,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-17 Ishikawa,Rural,Male,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-17 Ishikawa,Urban,Female,16-24,Japanese,Single,Middle,Working class,1
2019,Japan,JP-17 Ishikawa,Urban,Female,25-34,Japanese,Single,Higher,Lower class,1
2019,Japan,JP-17 Ishikawa,Urban,Female,35-44,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-17 Ishikawa,Urban,Male,35-44,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-17 Ishikawa,Urban,Male,35-44,Japanese,Married,Middle,Working class,1
2019,Japan,JP-17 Ishikawa,Urban,Male,55-64,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-18 Fukui,Rural,Male,45-54,Japanese,Divorced,Middle,Working class,1
2019,Japan,JP-18 Fukui,Rural,Male,65 and more years,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-18 Fukui,Urban,Female,65 and more years,Japanese,Married,Lower,Lower middle class,1
2019,Japan,JP-18 Fukui,Urban,Female,65 and more years,Japanese,Widowed,Middle,Don't know,1
2019,Japan,JP-18 Fukui,Urban,Male,55-64,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-18 Fukui,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-19 Yamanashi,Rural,Male,35-44,Japanese,Married,Lower,Working class,1
2019,Japan,JP-19 Yamanashi,Urban,Female,65 and more years,Japanese,Married,Middle,Working class,1
2019,Japan,JP-20 Nagano,Urban,Female,25-34,Japanese,Single,Higher,Working class,1
2019,Japan,JP-20 Nagano,Urban,Female,25-34,Japanese,Single,Middle,Lower middle class,1
2019,Japan,JP-20 Nagano,Urban,Female,45-54,Japanese,Single,Lower,Lower middle class,1
2019,Japan,JP-20 Nagano,Urban,Female,55-64,Japanese,Married,Higher,Working class,1
2019,Japan,JP-20 Nagano,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-20 Nagano,Urban,Male,45-54,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-20 Nagano,Urban,Male,65 and more years,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-20 Nagano,Urban,Male,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-20 Nagano,Urban,Male,65 and more years,Japanese,Married,Middle,Working class,1
2019,Japan,JP-21 Gihu,Rural,Female,35-44,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-21 Gihu,Rural,Male,25-34,Japanese,Married,Higher,Upper class,1
2019,Japan,JP-21 Gihu,Rural,Male,35-44,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-21 Gihu,Rural,Male,55-64,Japanese,Married,Higher,Upper middle class,1
2019,Japan,JP-21 Gihu,Urban,Female,25-34,Japanese,Married,Higher,Lower class,1
2019,Japan,JP-21 Gihu,Urban,Female,25-34,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-21 Gihu,Urban,Female,25-34,Japanese,Married,Higher,Upper class,1
2019,Japan,JP-21 Gihu,Urban,Female,25-34,Japanese,Married,Higher,Working class,1
2019,Japan,JP-21 Gihu,Urban,Female,25-34,Japanese,Married,Lower,Working class,1
2019,Japan,JP-21 Gihu,Urban,Female,35-44,Japanese,Divorced,Middle,Working class,1
2019,Japan,JP-21 Gihu,Urban,Female,35-44,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-21 Gihu,Urban,Female,35-44,Japanese,Married,Higher,Working class,1
2019,Japan,JP-21 Gihu,Urban,Female,35-44,Japanese,Married,Middle,Lower class,1
2019,Japan,JP-21 Gihu,Urban,Female,35-44,No answer,No answer,No answer,Upper middle class,1
2019,Japan,JP-21 Gihu,Urban,Female,45-54,Japanese,Married,Higher,Lower middle class,3
2019,Japan,JP-21 Gihu,Urban,Female,45-54,Japanese,Married,Higher,Working class,1
2019,Japan,JP-21 Gihu,Urban,Female,45-54,Japanese,Married,Middle,Working class,1
2019,Japan,JP-21 Gihu,Urban,Female,55-64,Japanese,Married,Higher,Upper class,1
2019,Japan,JP-21 Gihu,Urban,Female,65 and more years,Japanese,Divorced,Middle,Lower middle class,1
2019,Japan,JP-21 Gihu,Urban,Female,65 and more years,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-21 Gihu,Urban,Female,65 and more years,Japanese,Widowed,Middle,Upper middle class,1
2019,Japan,JP-21 Gihu,Urban,Female,65 and more years,Japanese,Widowed,Middle,Working class,2
2019,Japan,JP-21 Gihu,Urban,Male,25-34,Japanese,Single,Higher,Upper middle class,1
2019,Japan,JP-21 Gihu,Urban,Male,35-44,Japanese,Married,Higher,Lower class,1
2019,Japan,JP-21 Gihu,Urban,Male,35-44,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-21 Gihu,Urban,Male,35-44,Japanese,Married,Middle,Lower middle class,1
2019,Japan,JP-21 Gihu,Urban,Male,45-54,Japanese,Married,Higher,Lower middle class,1
2019,Japan,JP-21 Gihu,Urban,Male,45-54,Japanese,Single,Higher,Working class,1
2019,Japan,JP-21 Gihu,Urban,Male,55-64,Japanese,Married,Higher,Lower middle class,2
2019,Japan,JP-21 Gihu,Urban,Male,55-64,Japanese,Married,Middle,Lower middle class,1
