A_YEAR: Year of survey,B_COUNTRY: ISO 3166-1 numeric country code,N_REGION_ISO: Region ISO 3166-2,H_URBRURAL: Urban-Rural,Q260: Sex,X003R: Age recoded (6 intervals),Q272: Language at home,Q273: Marital status,Q275R: Highest educational level: Respondent (recoded into 3 groups),Q287: Social class (subjective),Counts
2018,Iraq,IQ-BB Babil,Rural,Male,35-44,Arabic,Married,Lower,Lower middle class,1
2018,Iraq,IQ-BB Babil,Rural,Male,35-44,Arabic,Married,Lower,Upper class,2
2018,Iraq,IQ-BB Babil,Rural,Male,35-44,Arabic,Married,Lower,Working class,2
2018,Iraq,IQ-BB Babil,Rural,Male,35-44,Arabic,Married,Middle,Working class,1
2018,Iraq,IQ-BB Babil,Rural,Male,45-54,Arabic,Married,Higher,Lower middle class,1
2018,Iraq,IQ-BB Babil,Rural,Male,45-54,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-BB Babil,Rural,Male,45-54,Arabic,Married,Lower,Lower middle class,1
2018,Iraq,IQ-BB Babil,Rural,Male,45-54,Arabic,Married,Lower,Working class,1
2018,Iraq,IQ-BB Babil,Rural,Male,55-64,Arabic,Married,Middle,Lower middle class,1
2018,Iraq,IQ-BB Babil,Urban,Female,16-24,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-BB Babil,Urban,Female,16-24,Arabic,Single,Higher,Lower middle class,1
2018,Iraq,IQ-BB Babil,Urban,Female,16-24,Arabic,Single,Higher,Working class,3
2018,Iraq,IQ-BB Babil,Urban,Female,16-24,Arabic,Single,Lower,Lower class,1
2018,Iraq,IQ-BB Babil,Urban,Female,16-24,Arabic,Single,Middle,Lower class,1
2018,Iraq,IQ-BB Babil,Urban,Female,16-24,Arabic,Single,Middle,Working class,1
2018,Iraq,IQ-BB Babil,Urban,Female,25-34,Arabic,Married,Higher,Lower middle class,3
2018,Iraq,IQ-BB Babil,Urban,Female,25-34,Arabic,Married,Higher,Upper middle class,1
2018,Iraq,IQ-BB Babil,Urban,Female,25-34,Arabic,Married,Higher,Working class,3
2018,Iraq,IQ-BB Babil,Urban,Female,25-34,Arabic,Married,Lower,Lower class,1
2018,Iraq,IQ-BB Babil,Urban,Female,25-34,Arabic,Married,Lower,Working class,1
2018,Iraq,IQ-BB Babil,Urban,Female,25-34,Arabic,Separated,Lower,Working class,1
2018,Iraq,IQ-BB Babil,Urban,Female,25-34,Arabic,Single,Higher,Lower middle class,2
2018,Iraq,IQ-BB Babil,Urban,Female,25-34,Arabic,Single,Higher,Working class,1
2018,Iraq,IQ-BB Babil,Urban,Female,25-34,Arabic,Single,Middle,Working class,1
2018,Iraq,IQ-BB Babil,Urban,Female,35-44,Arabic,Married,Higher,Lower class,2
2018,Iraq,IQ-BB Babil,Urban,Female,35-44,Arabic,Married,Higher,Lower middle class,1
2018,Iraq,IQ-BB Babil,Urban,Female,35-44,Arabic,Married,Higher,Upper middle class,1
2018,Iraq,IQ-BB Babil,Urban,Female,35-44,Arabic,Married,Higher,Working class,3
2018,Iraq,IQ-BB Babil,Urban,Female,35-44,Arabic,Married,Lower,Lower middle class,3
2018,Iraq,IQ-BB Babil,Urban,Female,35-44,Arabic,Married,Lower,Working class,1
2018,Iraq,IQ-BB Babil,Urban,Female,35-44,Arabic,Married,Middle,Working class,1
2018,Iraq,IQ-BB Babil,Urban,Female,35-44,Arabic,Single,Lower,Upper class,1
2018,Iraq,IQ-BB Babil,Urban,Female,35-44,Arabic,Single,Middle,Lower class,1
2018,Iraq,IQ-BB Babil,Urban,Female,45-54,Arabic,Divorced,Lower,Working class,1
2018,Iraq,IQ-BB Babil,Urban,Female,45-54,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-BB Babil,Urban,Female,45-54,Arabic,Married,Lower,Lower class,1
2018,Iraq,IQ-BB Babil,Urban,Female,45-54,Arabic,Married,Lower,Upper middle class,2
2018,Iraq,IQ-BB Babil,Urban,Female,45-54,Arabic,Married,Lower,Working class,2
2018,Iraq,IQ-BB Babil,Urban,Female,45-54,Arabic,Married,Middle,Lower middle class,1
2018,Iraq,IQ-BB Babil,Urban,Female,55-64,Arabic,Widowed,Lower,Lower middle class,1
2018,Iraq,IQ-BB Babil,Urban,Male,16-24,Arabic,Married,Higher,Lower middle class,1
2018,Iraq,IQ-BB Babil,Urban,Male,16-24,Arabic,Single,Lower,Working class,2
2018,Iraq,IQ-BB Babil,Urban,Male,16-24,Arabic,Single,Middle,Lower middle class,1
2018,Iraq,IQ-BB Babil,Urban,Male,16-24,Arabic,Single,Middle,Working class,4
2018,Iraq,IQ-BB Babil,Urban,Male,25-34,Arabic,Divorced,Middle,Lower middle class,1
2018,Iraq,IQ-BB Babil,Urban,Male,25-34,Arabic,Married,Higher,Working class,4
2018,Iraq,IQ-BB Babil,Urban,Male,25-34,Arabic,Married,Lower,Working class,1
2018,Iraq,IQ-BB Babil,Urban,Male,25-34,Arabic,Married,Middle,Lower class,2
2018,Iraq,IQ-BB Babil,Urban,Male,35-44,Arabic,Married,Higher,Lower middle class,2
2018,Iraq,IQ-BB Babil,Urban,Male,35-44,Arabic,Married,Higher,Upper class,1
2018,Iraq,IQ-BB Babil,Urban,Male,35-44,Arabic,Married,Higher,Working class,6
2018,Iraq,IQ-BB Babil,Urban,Male,35-44,Arabic,Married,Middle,Working class,2
2018,Iraq,IQ-BB Babil,Urban,Male,45-54,Arabic,Married,Middle,Upper class,1
2018,Iraq,IQ-BG Baghdad,Rural,Female,16-24,Arabic,Married,Middle,Working class,1
2018,Iraq,IQ-BG Baghdad,Rural,Female,16-24,Arabic,Separated,Lower,Lower class,1
2018,Iraq,IQ-BG Baghdad,Rural,Female,16-24,Arabic,Single,Higher,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Rural,Female,16-24,Arabic,Single,Middle,Working class,1
2018,Iraq,IQ-BG Baghdad,Rural,Female,25-34,Arabic,Married,Higher,Working class,2
2018,Iraq,IQ-BG Baghdad,Rural,Female,25-34,Arabic,Married,Lower,Upper middle class,1
2018,Iraq,IQ-BG Baghdad,Rural,Female,25-34,Arabic,Married,Lower,Working class,2
2018,Iraq,IQ-BG Baghdad,Rural,Female,25-34,Arabic,Married,Middle,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Rural,Female,25-34,Arabic,Single,Higher,Upper middle class,1
2018,Iraq,IQ-BG Baghdad,Rural,Female,25-34,Arabic,Single,Middle,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Rural,Female,35-44,Arabic,Married,Lower,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Rural,Female,35-44,Arabic,Married,Middle,Working class,1
2018,Iraq,IQ-BG Baghdad,Rural,Female,45-54,Arabic,Divorced,Lower,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Rural,Female,45-54,Arabic,Married,Lower,Lower middle class,2
2018,Iraq,IQ-BG Baghdad,Rural,Female,45-54,Arabic,Married,Lower,Working class,2
2018,Iraq,IQ-BG Baghdad,Rural,Female,45-54,Arabic,Married,Middle,Working class,1
2018,Iraq,IQ-BG Baghdad,Rural,Female,45-54,Arabic,Widowed,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Rural,Female,55-64,Arabic,Married,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Rural,Male,16-24,Arabic,Married,Lower,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Rural,Male,25-34,Arabic,Married,Lower,Working class,2
2018,Iraq,IQ-BG Baghdad,Rural,Male,35-44,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-BG Baghdad,Rural,Male,35-44,Arabic,Married,Lower,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Rural,Male,35-44,Arabic,Married,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Rural,Male,45-54,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-BG Baghdad,Rural,Male,45-54,Arabic,Married,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Rural,Male,55-64,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-BG Baghdad,Rural,Male,55-64,Arabic,Married,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Rural,Male,55-64,Arabic,Married,Middle,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,16-24,Arabic,Married,Higher,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,16-24,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,16-24,Arabic,Married,Lower,Lower class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,16-24,Arabic,Married,Lower,Lower middle class,8
2018,Iraq,IQ-BG Baghdad,Urban,Female,16-24,Arabic,Married,Lower,Upper class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,16-24,Arabic,Married,Lower,Working class,13
2018,Iraq,IQ-BG Baghdad,Urban,Female,16-24,Arabic,Married,Middle,Lower middle class,7
2018,Iraq,IQ-BG Baghdad,Urban,Female,16-24,Arabic,Separated,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,16-24,Arabic,Single,Higher,Lower middle class,2
2018,Iraq,IQ-BG Baghdad,Urban,Female,16-24,Arabic,Single,Lower,Lower class,2
2018,Iraq,IQ-BG Baghdad,Urban,Female,16-24,Arabic,Single,Middle,Upper middle class,2
2018,Iraq,IQ-BG Baghdad,Urban,Female,16-24,Arabic,Single,Middle,Working class,2
2018,Iraq,IQ-BG Baghdad,Urban,Female,25-34,Arabic,Divorced,Lower,Lower class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,25-34,Arabic,Divorced,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,25-34,Arabic,Married,Higher,Lower middle class,4
2018,Iraq,IQ-BG Baghdad,Urban,Female,25-34,Arabic,Married,Higher,Upper class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,25-34,Arabic,Married,Higher,Working class,2
2018,Iraq,IQ-BG Baghdad,Urban,Female,25-34,Arabic,Married,Lower,Lower class,2
2018,Iraq,IQ-BG Baghdad,Urban,Female,25-34,Arabic,Married,Lower,Lower middle class,3
2018,Iraq,IQ-BG Baghdad,Urban,Female,25-34,Arabic,Married,Lower,Upper class,2
2018,Iraq,IQ-BG Baghdad,Urban,Female,25-34,Arabic,Married,Lower,Upper middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,25-34,Arabic,Married,Lower,Working class,4
2018,Iraq,IQ-BG Baghdad,Urban,Female,25-34,Arabic,Married,Middle,Lower middle class,3
2018,Iraq,IQ-BG Baghdad,Urban,Female,25-34,Arabic,Married,Middle,Working class,3
2018,Iraq,IQ-BG Baghdad,Urban,Female,25-34,Arabic,Single,Higher,Working class,2
2018,Iraq,IQ-BG Baghdad,Urban,Female,25-34,Arabic,Widowed,Lower,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,35-44,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,35-44,Arabic,Married,Lower,Lower middle class,3
2018,Iraq,IQ-BG Baghdad,Urban,Female,35-44,Arabic,Married,Lower,Upper middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,35-44,Arabic,Married,Lower,Working class,4
2018,Iraq,IQ-BG Baghdad,Urban,Female,35-44,Arabic,Married,Middle,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,45-54,Arabic,Married,Higher,Working class,2
2018,Iraq,IQ-BG Baghdad,Urban,Female,45-54,Arabic,Married,Lower,Lower middle class,4
2018,Iraq,IQ-BG Baghdad,Urban,Female,45-54,Arabic,Married,Lower,Working class,6
2018,Iraq,IQ-BG Baghdad,Urban,Female,45-54,Arabic,Married,Middle,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,45-54,Arabic,Married,Middle,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,45-54,Arabic,Single,Middle,Upper class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,45-54,Arabic,Widowed,Higher,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,45-54,Arabic,Widowed,Lower,Lower middle class,2
2018,Iraq,IQ-BG Baghdad,Urban,Female,45-54,Arabic,Widowed,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,55-64,Arabic,Divorced,Lower,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,55-64,Arabic,Married,Lower,Lower class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,55-64,Arabic,Married,Lower,Lower middle class,5
2018,Iraq,IQ-BG Baghdad,Urban,Female,55-64,Arabic,Married,Lower,Working class,4
2018,Iraq,IQ-BG Baghdad,Urban,Female,55-64,Arabic,Married,Middle,Lower middle class,2
2018,Iraq,IQ-BG Baghdad,Urban,Female,55-64,Arabic,Married,Middle,Upper class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,55-64,Arabic,Widowed,Higher,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,55-64,Arabic,Widowed,Lower,Upper class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,55-64,Arabic,Widowed,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,65 and more years,Arabic,Married,Lower,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,65 and more years,Arabic,Married,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,65 and more years,Arabic,Widowed,Higher,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Female,65 and more years,Arabic,Widowed,Lower,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Divorced,Middle,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Married,Higher,Lower middle class,2
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Married,Higher,Upper class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Married,Lower,Lower middle class,4
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Married,Lower,Upper class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Married,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Married,Middle,Lower middle class,2
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Married,Middle,Upper class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Married,Middle,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Single,Higher,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Single,Higher,Upper class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Single,Lower,Lower class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Single,Lower,Lower middle class,3
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Single,Lower,Upper class,2
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Single,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Single,Middle,Lower middle class,4
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Single,Middle,Upper middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,16-24,Arabic,Single,Middle,Working class,3
2018,Iraq,IQ-BG Baghdad,Urban,Male,25-34,Arabic,Married,Higher,Lower middle class,2
2018,Iraq,IQ-BG Baghdad,Urban,Male,25-34,Arabic,Married,Higher,Upper class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,25-34,Arabic,Married,Higher,Upper middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,25-34,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,25-34,Arabic,Married,Lower,Lower middle class,3
2018,Iraq,IQ-BG Baghdad,Urban,Male,25-34,Arabic,Married,Lower,Upper middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,25-34,Arabic,Married,Lower,Working class,6
2018,Iraq,IQ-BG Baghdad,Urban,Male,25-34,Arabic,Married,Middle,Upper class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,25-34,Arabic,Married,Middle,Working class,2
2018,Iraq,IQ-BG Baghdad,Urban,Male,25-34,Arabic,Single,Higher,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,25-34,Arabic,Single,Higher,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,25-34,Arabic,Single,Lower,Lower class,2
2018,Iraq,IQ-BG Baghdad,Urban,Male,25-34,Arabic,Single,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,25-34,Arabic,Single,Middle,Lower middle class,2
2018,Iraq,IQ-BG Baghdad,Urban,Male,25-34,Arabic,Single,Middle,Working class,2
2018,Iraq,IQ-BG Baghdad,Urban,Male,35-44,Arabic,Married,Higher,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,35-44,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,35-44,Arabic,Married,Lower,Lower class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,35-44,Arabic,Married,Lower,Lower middle class,2
2018,Iraq,IQ-BG Baghdad,Urban,Male,35-44,Arabic,Married,Middle,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,35-44,Arabic,Married,Middle,Upper class,2
2018,Iraq,IQ-BG Baghdad,Urban,Male,35-44,Kurdish; Yezidi,Married,Higher,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,45-54,Arabic,Married,Higher,Working class,3
2018,Iraq,IQ-BG Baghdad,Urban,Male,45-54,Arabic,Married,Lower,Lower class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,45-54,Arabic,Married,Lower,Lower middle class,5
2018,Iraq,IQ-BG Baghdad,Urban,Male,45-54,Arabic,Married,Lower,Upper class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,45-54,Arabic,Married,Lower,Working class,3
2018,Iraq,IQ-BG Baghdad,Urban,Male,45-54,Arabic,Married,Middle,Working class,2
2018,Iraq,IQ-BG Baghdad,Urban,Male,45-54,Arabic,Separated,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,45-54,Kurdish; Yezidi,Married,Lower,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,55-64,Arabic,Married,Higher,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,55-64,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,55-64,Arabic,Married,Lower,Lower class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,55-64,Arabic,Married,Lower,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,55-64,Arabic,Married,Lower,Working class,5
2018,Iraq,IQ-BG Baghdad,Urban,Male,55-64,Arabic,Married,Middle,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,55-64,Arabic,Single,Higher,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,55-64,Arabic,Single,Lower,Lower class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,55-64,Arabic,Single,Lower,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,65 and more years,Arabic,Married,Lower,Lower class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,65 and more years,Arabic,Married,Lower,Lower middle class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,65 and more years,Arabic,Married,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,65 and more years,Arabic,Single,Lower,Working class,1
2018,Iraq,IQ-BG Baghdad,Urban,Male,65 and more years,Arabic,Single,Middle,Upper class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,16-24,Arabic,Single,Lower,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,16-24,Arabic,Single,Lower,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,16-24,Arabic,Single,Middle,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,25-34,Arabic,Married,Lower,Working class,3
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,25-34,Arabic,Married,Middle,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,25-34,Arabic,Married,Middle,Working class,2
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,25-34,Arabic,Single,Middle,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,35-44,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,35-44,Arabic,Married,Lower,Lower middle class,3
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,35-44,Arabic,Married,Lower,Working class,3
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,35-44,Arabic,Single,Lower,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,45-54,Arabic,Married,Lower,Lower middle class,3
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,45-54,Arabic,Married,Lower,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,45-54,Arabic,Married,Middle,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,45-54,Arabic,Separated,Lower,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Female,55-64,Arabic,Married,Lower,Lower middle class,2
2018,Iraq,IQ-DQ Dhi Qar,Rural,Male,16-24,Arabic,Married,Lower,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Male,16-24,Arabic,Single,Higher,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Male,16-24,Arabic,Single,Lower,Working class,2
2018,Iraq,IQ-DQ Dhi Qar,Rural,Male,16-24,Arabic,Single,Middle,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Male,25-34,Arabic,Married,Lower,Lower middle class,3
2018,Iraq,IQ-DQ Dhi Qar,Rural,Male,25-34,Arabic,Single,Higher,Lower middle class,2
2018,Iraq,IQ-DQ Dhi Qar,Rural,Male,35-44,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Male,35-44,Arabic,Married,Lower,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Male,35-44,Arabic,Married,Lower,Working class,2
2018,Iraq,IQ-DQ Dhi Qar,Rural,Male,35-44,Arabic,Married,Middle,Working class,4
2018,Iraq,IQ-DQ Dhi Qar,Rural,Male,45-54,Arabic,Married,Lower,Lower middle class,2
2018,Iraq,IQ-DQ Dhi Qar,Rural,Male,45-54,Arabic,Married,Lower,Working class,2
2018,Iraq,IQ-DQ Dhi Qar,Rural,Male,45-54,Arabic,Married,Middle,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Rural,Male,55-64,Arabic,Married,Lower,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,16-24,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,16-24,Arabic,Married,Lower,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,16-24,Arabic,Married,Lower,Working class,2
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,16-24,Arabic,Single,Higher,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,16-24,Arabic,Single,Lower,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,16-24,Arabic,Single,Lower,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,16-24,Arabic,Single,Middle,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,25-34,Arabic,Married,Lower,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,25-34,Arabic,Single,Higher,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,35-44,Arabic,Married,Higher,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,35-44,Arabic,Married,Higher,Working class,2
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,35-44,Arabic,Married,Lower,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,35-44,Arabic,Married,Lower,Working class,3
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,45-54,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,45-54,Arabic,Married,Lower,Lower middle class,3
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,45-54,Arabic,Married,Lower,Working class,6
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,45-54,Arabic,Married,Middle,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,55-64,Arabic,Divorced,Lower,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,55-64,Arabic,Married,Lower,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,55-64,Arabic,Married,Lower,Working class,2
2018,Iraq,IQ-DQ Dhi Qar,Urban,Female,55-64,Arabic,Widowed,Lower,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,16-24,Arabic,Married,Lower,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,16-24,Arabic,Single,Lower,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,16-24,Arabic,Single,Lower,Working class,2
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,16-24,Arabic,Single,Middle,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,16-24,Arabic,Single,Middle,Upper class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,25-34,Arabic,Married,Higher,Lower middle class,2
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,25-34,Arabic,Married,Lower,Lower middle class,3
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,25-34,Arabic,Married,Lower,Upper middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,25-34,Arabic,Married,Lower,Working class,4
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,25-34,Arabic,Married,Middle,Lower middle class,2
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,25-34,Arabic,Married,Middle,Working class,2
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,25-34,Arabic,Single,Higher,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,35-44,Arabic,Married,Higher,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,35-44,Arabic,Married,Lower,Lower middle class,3
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,35-44,Arabic,Married,Lower,Working class,2
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,35-44,Arabic,Married,Middle,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,35-44,Arabic,Married,Middle,Upper class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,35-44,Arabic,Single,Middle,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,35-44,Arabic,Single,Middle,Working class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,45-54,Arabic,Married,Higher,Lower middle class,2
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,45-54,Arabic,Married,Lower,Lower middle class,1
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,45-54,Arabic,Married,Lower,Working class,2
2018,Iraq,IQ-DQ Dhi Qar,Urban,Male,45-54,Arabic,Married,Middle,Lower middle class,1
