V260: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region ISO,G_TOWNSIZE2: Settlement size_5 groups,V235: Sex,V237R: Age recoded (6 intervals),V222: Language at home,V55: Marital status,V238R: Highest educational level: Respondent (recoded into 3 groups),V252: Social class (subjective),Counts
2006,-4,IN-BR Bihar,"Under 5,000",Male,35-44,Other,Married,Lower,Lower middle class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,35-44,Other,Married,Lower,Working class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,35-44,Other,Married,Middle,Lower middle class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,35-44,Other,Married,Middle,Upper middle class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,45-54,Hindi,Married,Lower,Working class,3
2006,-4,IN-BR Bihar,"Under 5,000",Male,45-54,Hindi,Married,Middle,Working class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,45-54,Other,Married,Higher,Lower middle class,2
2006,-4,IN-BR Bihar,"Under 5,000",Male,45-54,Other,Married,Lower,Lower class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,45-54,Other,Married,Lower,Lower middle class,2
2006,-4,IN-BR Bihar,"Under 5,000",Male,45-54,Other,Married,Lower,Working class,5
2006,-4,IN-BR Bihar,"Under 5,000",Male,55-64,Hindi,Married,Higher,Upper middle class,2
2006,-4,IN-BR Bihar,"Under 5,000",Male,55-64,Hindi,Married,Lower,Lower class,2
2006,-4,IN-BR Bihar,"Under 5,000",Male,55-64,Hindi,Married,Lower,Lower middle class,2
2006,-4,IN-BR Bihar,"Under 5,000",Male,55-64,Other,Married,Higher,Upper class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,55-64,Other,Married,Lower,Lower class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,55-64,Other,Married,Lower,Lower middle class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,55-64,Other,Married,Middle,Lower middle class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,55-64,Other,Married,Middle,Upper class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,"65 and more years""",Hindi,Married,Lower,Lower class,2
2006,-4,IN-BR Bihar,"Under 5,000",Male,"65 and more years""",Hindi,Married,Middle,Lower middle class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,"65 and more years""",Hindi,Widowed,Lower,Upper class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,"65 and more years""",Other,Married,Higher,Lower middle class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,"65 and more years""",Other,Married,Lower,Lower middle class,2
2006,-4,IN-BR Bihar,"Under 5,000",Male,"65 and more years""",Other,Married,Lower,Upper class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,"65 and more years""",Other,Married,Lower,Working class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,"65 and more years""",Other,Married,Middle,Lower middle class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,"65 and more years""",Other,Widowed,Lower,Lower class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,"65 and more years""",Other,Widowed,Lower,Lower middle class,1
2006,-4,IN-BR Bihar,"Under 5,000",Male,"65 and more years""",Other,Widowed,Middle,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,20000-100000,Female,45-54,Other,Married,Middle,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,20000-100000,Female,"65 and more years""",Other,Married,No answer,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,20000-100000,Male,15-24,Hindi,Single/Never married,Middle,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,20000-100000,Male,35-44,Other,Married,Higher,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,20000-100000,Male,35-44,Other,Married,Lower,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,20000-100000,Male,45-54,Other,Married,Middle,Lower middle class,2
2006,-4,IN-CT Chhattisgarh,20000-100000,Male,55-64,Hindi,Married,Lower,Working class,1
2006,-4,IN-CT Chhattisgarh,5000-20000,Female,25-34,Hindi,Married,Lower,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,5000-20000,Female,55-64,Other,Married,No answer,Working class,1
2006,-4,IN-CT Chhattisgarh,5000-20000,Male,25-34,Other,Married,Higher,Lower class,1
2006,-4,IN-CT Chhattisgarh,No answer; Missing,Female,35-44,Hindi,Married,No answer,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Female,15-24,Other,Married,Lower,Lower class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Female,15-24,Other,Married,Lower,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Female,25-34,Other,Married,Lower,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Female,25-34,Other,Married,Middle,Lower class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Female,25-34,Other,Married,Middle,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Female,25-34,Other,Married,No answer,Working class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Female,35-44,Other,Married,Higher,Upper middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Female,35-44,Other,Married,Lower,Lower class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Female,35-44,Other,Married,Lower,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Female,35-44,Other,Widowed,No answer,Lower class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Female,45-54,Other,Married,Lower,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Female,45-54,Other,Married,Middle,Upper middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Female,55-64,Other,Widowed,No answer,Working class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Female,"65 and more years""",Other,Married,Lower,Upper middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Female,"65 and more years""",Other,Widowed,Lower,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Male,15-24,Other,Married,Higher,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Male,15-24,Other,Married,Lower,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Male,25-34,Hindi,Married,Middle,Upper middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Male,25-34,Other,Married,Higher,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Male,25-34,Other,Married,Lower,Lower class,2
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Male,35-44,Other,Married,Higher,Upper middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Male,35-44,Other,Married,Lower,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Male,35-44,Other,Married,Middle,Lower class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Male,35-44,Other,Married,Middle,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Male,35-44,Other,Married,Middle,Upper middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Male,35-44,Other,Married,No answer,Lower class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Male,35-44,Other,Married,No answer,Working class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Male,45-54,Other,Married,Lower,Lower middle class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Male,45-54,Other,Married,No answer,Working class,1
2006,-4,IN-CT Chhattisgarh,"Under 5,000",Male,"65 and more years""",Other,Married,Lower,Lower class,2
2006,-4,IN-DL Delhi,5000-20000,Female,25-34,Hindi,Married,Middle,Upper middle class,1
2006,-4,IN-DL Delhi,500000 and more,Female,15-24,Hindi,Married,Higher,Upper middle class,1
2006,-4,IN-DL Delhi,500000 and more,Female,25-34,Hindi,Married,Higher,Upper class,1
2006,-4,IN-DL Delhi,500000 and more,Female,25-34,Hindi,Married,Higher,Upper middle class,1
2006,-4,IN-DL Delhi,500000 and more,Female,25-34,Hindi,Married,Lower,Working class,1
2006,-4,IN-DL Delhi,500000 and more,Female,25-34,Hindi,Married,Middle,Upper middle class,1
2006,-4,IN-DL Delhi,500000 and more,Female,35-44,Hindi,Married,Lower,Lower middle class,1
2006,-4,IN-DL Delhi,500000 and more,Female,35-44,Hindi,Married,Middle,Working class,1
2006,-4,IN-DL Delhi,500000 and more,Female,35-44,Hindi,Widowed,Lower,Lower class,1
2006,-4,IN-DL Delhi,500000 and more,Female,45-54,Hindi,Single/Never married,Lower,Lower class,1
2006,-4,IN-DL Delhi,500000 and more,Female,"65 and more years""",Hindi,Widowed,Lower,Lower class,1
2006,-4,IN-DL Delhi,500000 and more,Male,15-24,Hindi,Married,Higher,Working class,1
2006,-4,IN-DL Delhi,500000 and more,Male,15-24,Hindi,Single/Never married,Higher,Lower middle class,1
2006,-4,IN-DL Delhi,500000 and more,Male,15-24,Hindi,Single/Never married,Higher,Upper middle class,1
2006,-4,IN-DL Delhi,500000 and more,Male,25-34,Hindi,Married,Lower,Lower class,1
2006,-4,IN-DL Delhi,500000 and more,Male,25-34,Hindi,Married,Middle,Upper middle class,3
2006,-4,IN-DL Delhi,500000 and more,Male,25-34,Hindi,Married,Middle,Working class,1
2006,-4,IN-DL Delhi,500000 and more,Male,25-34,Hindi,Single/Never married,Middle,Upper middle class,1
2006,-4,IN-DL Delhi,500000 and more,Male,25-34,Hindi,Widowed,Don´t know,Lower class,1
2006,-4,IN-DL Delhi,500000 and more,Male,25-34,Oriya,Single/Never married,Higher,Upper middle class,1
2006,-4,IN-DL Delhi,500000 and more,Male,35-44,Hindi,Married,Higher,Upper middle class,5
2006,-4,IN-DL Delhi,500000 and more,Male,35-44,Hindi,Married,Lower,Upper middle class,1
2006,-4,IN-DL Delhi,500000 and more,Male,35-44,Hindi,Married,Middle,Upper middle class,3
2006,-4,IN-DL Delhi,500000 and more,Male,45-54,Hindi,Married,Higher,Lower middle class,1
2006,-4,IN-DL Delhi,500000 and more,Male,45-54,Hindi,Married,Middle,Upper middle class,1
2006,-4,IN-DL Delhi,500000 and more,Male,55-64,Hindi,Married,Higher,Upper middle class,1
2006,-4,IN-DL Delhi,500000 and more,Male,"65 and more years""",Hindi,Married,Lower,Lower class,1
2006,-4,IN-DL Delhi,500000 and more,Male,"65 and more years""","Punjabi, Panjabi",Married,Middle,Upper middle class,1
2006,-4,IN-DL Delhi,"Under 5,000",Male,35-44,Bengali; Bangla,Married,Middle,Lower middle class,1
2006,-4,IN-DL Delhi,"Under 5,000",Male,"65 and more years""",Bengali; Bangla,Married,Lower,Lower middle class,1
2006,-4,IN-GJ Gujarat,100000-500000,Female,15-24,Gujarati,Single/Never married,Middle,Lower middle class,2
2006,-4,IN-GJ Gujarat,100000-500000,Female,25-34,Gujarati,Married,Lower,Lower middle class,1
2006,-4,IN-GJ Gujarat,100000-500000,Female,25-34,Gujarati,Single/Never married,Lower,Lower class,1
2006,-4,IN-GJ Gujarat,100000-500000,Female,45-54,Hindi,Married,Lower,Lower class,1
2006,-4,IN-GJ Gujarat,100000-500000,Female,55-64,Gujarati,Married,Lower,Lower class,1
2006,-4,IN-GJ Gujarat,100000-500000,Male,25-34,Gujarati,Married,Middle,Lower middle class,2
2006,-4,IN-GJ Gujarat,100000-500000,Male,35-44,Gujarati,Married,Higher,Upper middle class,1
2006,-4,IN-GJ Gujarat,100000-500000,Male,35-44,Gujarati,Married,Lower,Lower middle class,1
2006,-4,IN-GJ Gujarat,100000-500000,Male,35-44,Gujarati,Married,Lower,Upper middle class,1
2006,-4,IN-GJ Gujarat,20000-100000,Female,35-44,Gujarati,Married,Lower,Upper middle class,1
2006,-4,IN-GJ Gujarat,20000-100000,Female,35-44,Gujarati,Widowed,Middle,Lower middle class,1
2006,-4,IN-GJ Gujarat,20000-100000,Female,35-44,Marathi,Married,Middle,Upper middle class,1
2006,-4,IN-GJ Gujarat,20000-100000,Female,45-54,Gujarati,Married,Higher,Upper middle class,1
2006,-4,IN-GJ Gujarat,20000-100000,Female,45-54,Gujarati,Married,Lower,Upper middle class,1
2006,-4,IN-GJ Gujarat,20000-100000,Female,55-64,Gujarati,Widowed,Middle,Upper middle class,1
2006,-4,IN-GJ Gujarat,20000-100000,Female,"65 and more years""",Gujarati,Married,Lower,Lower middle class,1
2006,-4,IN-GJ Gujarat,20000-100000,Male,45-54,Gujarati,Married,Higher,Upper middle class,4
2006,-4,IN-GJ Gujarat,20000-100000,Male,45-54,Gujarati,Married,Middle,Upper middle class,2
2006,-4,IN-GJ Gujarat,20000-100000,Male,55-64,Gujarati,Widowed,Middle,Upper middle class,1
2006,-4,IN-GJ Gujarat,5000-20000,Female,15-24,Gujarati,Single/Never married,Middle,Lower middle class,1
2006,-4,IN-GJ Gujarat,5000-20000,Female,15-24,Hindi,Married,Lower,Lower middle class,1
2006,-4,IN-GJ Gujarat,5000-20000,Female,25-34,Hindi,Married,Lower,Lower middle class,1
2006,-4,IN-GJ Gujarat,5000-20000,Female,35-44,Gujarati,Married,Lower,Upper middle class,1
2006,-4,IN-GJ Gujarat,5000-20000,Female,"65 and more years""",Gujarati,Widowed,Lower,Lower class,1
2006,-4,IN-GJ Gujarat,5000-20000,Female,"65 and more years""",Gujarati,Widowed,Lower,Lower middle class,1
2006,-4,IN-GJ Gujarat,5000-20000,Male,15-24,Gujarati,Married,Higher,Upper middle class,1
2006,-4,IN-GJ Gujarat,5000-20000,Male,15-24,Gujarati,Single/Never married,Higher,Lower middle class,1
2006,-4,IN-GJ Gujarat,5000-20000,Male,25-34,Gujarati,Married,Higher,Upper middle class,1
2006,-4,IN-GJ Gujarat,5000-20000,Male,25-34,Gujarati,Married,Lower,Upper middle class,1
2006,-4,IN-GJ Gujarat,5000-20000,Male,25-34,Gujarati,Married,Middle,Lower middle class,1
2006,-4,IN-GJ Gujarat,5000-20000,Male,35-44,Gujarati,Married,Higher,Upper middle class,1
2006,-4,IN-GJ Gujarat,5000-20000,Male,35-44,Gujarati,Married,Lower,Lower middle class,2
2006,-4,IN-GJ Gujarat,5000-20000,Male,55-64,Gujarati,Married,Lower,Lower middle class,2
2006,-4,IN-GJ Gujarat,500000 and more,Female,15-24,Hindi,Single/Never married,Lower,Lower class,1
2006,-4,IN-GJ Gujarat,500000 and more,Female,15-24,Hindi,Single/Never married,Lower,Lower middle class,1
2006,-4,IN-GJ Gujarat,500000 and more,Female,25-34,Assamese,Married,Higher,Upper class,1
2006,-4,IN-GJ Gujarat,500000 and more,Female,25-34,Gujarati,Married,Higher,Upper class,1
2006,-4,IN-GJ Gujarat,500000 and more,Female,35-44,Gujarati,Married,Higher,Upper class,1
2006,-4,IN-GJ Gujarat,500000 and more,Female,35-44,Gujarati,Married,Lower,Upper class,1
2006,-4,IN-GJ Gujarat,500000 and more,Female,45-54,Gujarati,Married,Lower,Upper middle class,1
2006,-4,IN-GJ Gujarat,500000 and more,Female,45-54,Hindi,Widowed,Lower,Lower class,1
2006,-4,IN-GJ Gujarat,500000 and more,Male,15-24,Gujarati,Married,Higher,Upper class,1
2006,-4,IN-GJ Gujarat,500000 and more,Male,25-34,Gujarati,Married,Higher,Upper class,1
2006,-4,IN-GJ Gujarat,500000 and more,Male,25-34,Hindi,Married,Middle,Lower middle class,2
2006,-4,IN-GJ Gujarat,500000 and more,Male,35-44,Assamese,Married,Middle,Upper class,1
2006,-4,IN-GJ Gujarat,500000 and more,Male,35-44,Gujarati,Married,Higher,Lower middle class,1
2006,-4,IN-GJ Gujarat,500000 and more,Male,35-44,Gujarati,Married,Higher,Upper class,1
2006,-4,IN-GJ Gujarat,500000 and more,Male,45-54,Gujarati,Married,Higher,Upper class,2
2006,-4,IN-GJ Gujarat,500000 and more,Male,45-54,Hindi,Married,Lower,Lower middle class,2
2006,-4,IN-GJ Gujarat,500000 and more,Male,45-54,Hindi,Widowed,Lower,Lower class,1
2006,-4,IN-GJ Gujarat,500000 and more,Male,55-64,Gujarati,Married,Middle,Upper middle class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Female,15-24,Gujarati,Married,Lower,Lower class,2
2006,-4,IN-GJ Gujarat,"Under 5,000",Female,15-24,Gujarati,Married,Lower,Lower middle class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Female,15-24,Gujarati,Married,Middle,Lower class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Female,15-24,Gujarati,Single/Never married,Lower,Lower class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Female,25-34,Gujarati,Married,Lower,Lower middle class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Female,25-34,Gujarati,Married,Lower,Working class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Female,35-44,Gujarati,Married,Lower,Lower class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Female,35-44,Gujarati,Married,Lower,Lower middle class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Female,35-44,Gujarati,Widowed,Lower,Lower class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Female,45-54,Gujarati,Married,Lower,Lower class,2
2006,-4,IN-GJ Gujarat,"Under 5,000",Female,45-54,Gujarati,Married,Lower,Lower middle class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Female,45-54,Gujarati,Widowed,Lower,Lower class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Female,55-64,Gujarati,Married,Lower,Lower class,2
2006,-4,IN-GJ Gujarat,"Under 5,000",Female,"65 and more years""",Gujarati,Widowed,Lower,Lower class,2
2006,-4,IN-GJ Gujarat,"Under 5,000",Female,"65 and more years""",Gujarati,Widowed,Lower,Upper middle class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,15-24,Gujarati,Single/Never married,Lower,Lower class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,15-24,No answer,Single/Never married,Middle,Lower middle class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,25-34,Gujarati,Married,Lower,Working class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,25-34,Gujarati,Married,Middle,Lower middle class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,25-34,Gujarati,Married,Middle,Upper middle class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,35-44,Gujarati,Married,Higher,Lower middle class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,35-44,Gujarati,Married,Lower,Lower class,2
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,35-44,Gujarati,Married,Lower,Lower middle class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,35-44,Gujarati,Married,Lower,Working class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,35-44,Gujarati,Married,Middle,Lower middle class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,35-44,Gujarati,Married,Middle,Upper middle class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,35-44,Gujarati,Married,Middle,Working class,1
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,45-54,Gujarati,Married,Lower,Lower class,2
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,45-54,Gujarati,Married,Lower,Lower middle class,2
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,55-64,Gujarati,Married,Lower,Lower middle class,3
2006,-4,IN-GJ Gujarat,"Under 5,000",Male,55-64,Other,Married,Lower,Lower class,1
2006,-4,IN-HR Haryana,100000-500000,Female,15-24,Hindi,Married,Lower,Lower class,1
2006,-4,IN-HR Haryana,100000-500000,Female,25-34,Hindi,Living together as married,Lower,Lower class,1
2006,-4,IN-HR Haryana,100000-500000,Female,25-34,Hindi,Married,Higher,Upper middle class,1
2006,-4,IN-HR Haryana,100000-500000,Female,25-34,Hindi,Married,Lower,Upper class,1
2006,-4,IN-HR Haryana,100000-500000,Female,25-34,Hindi,Married,Lower,Upper middle class,1
2006,-4,IN-HR Haryana,100000-500000,Female,25-34,"Punjabi, Panjabi",Married,Lower,Working class,1
2006,-4,IN-HR Haryana,100000-500000,Female,35-44,Hindi,Married,Middle,Lower middle class,1
2006,-4,IN-HR Haryana,100000-500000,Female,35-44,"Punjabi, Panjabi",Married,Middle,Lower middle class,1
2006,-4,IN-HR Haryana,100000-500000,Female,45-54,Hindi,Married,Middle,Lower middle class,1
2006,-4,IN-HR Haryana,100000-500000,Female,45-54,"Punjabi, Panjabi",Married,Higher,Lower middle class,1
2006,-4,IN-HR Haryana,100000-500000,Female,"65 and more years""",Hindi,Married,Lower,Lower middle class,2
2006,-4,IN-HR Haryana,100000-500000,Female,"65 and more years""","Punjabi, Panjabi",Married,Lower,Lower middle class,1
2006,-4,IN-HR Haryana,100000-500000,Male,25-34,Hindi,Married,Higher,Lower middle class,3
2006,-4,IN-HR Haryana,100000-500000,Male,25-34,Hindi,Married,Higher,Upper middle class,2
2006,-4,IN-HR Haryana,100000-500000,Male,25-34,Hindi,Married,Higher,Working class,1
2006,-4,IN-HR Haryana,100000-500000,Male,25-34,Hindi,Married,Middle,Lower middle class,1
2006,-4,IN-HR Haryana,100000-500000,Male,25-34,Hindi,Single/Never married,Higher,Upper middle class,1
2006,-4,IN-HR Haryana,100000-500000,Male,25-34,Hindi,Single/Never married,Middle,Lower middle class,1
2006,-4,IN-HR Haryana,100000-500000,Male,25-34,Hindi,Single/Never married,Middle,Upper middle class,1
2006,-4,IN-HR Haryana,100000-500000,Male,35-44,Hindi,Married,Middle,Lower class,1
2006,-4,IN-HR Haryana,100000-500000,Male,35-44,Hindi,Married,Middle,Lower middle class,4
2006,-4,IN-HR Haryana,100000-500000,Male,35-44,Hindi,Married,Middle,Upper middle class,2
2006,-4,IN-HR Haryana,100000-500000,Male,35-44,"Punjabi, Panjabi",Married,Higher,Upper middle class,1
2006,-4,IN-HR Haryana,100000-500000,Male,35-44,"Punjabi, Panjabi",Married,Lower,Upper middle class,1
2006,-4,IN-HR Haryana,100000-500000,Male,45-54,Hindi,Married,Lower,Lower middle class,1
2006,-4,IN-HR Haryana,100000-500000,Male,45-54,Hindi,Married,Lower,Working class,1
2006,-4,IN-HR Haryana,100000-500000,Male,45-54,Hindi,Married,Middle,Lower middle class,2
2006,-4,IN-HR Haryana,100000-500000,Male,45-54,Hindi,Married,Middle,Working class,1
2006,-4,IN-HR Haryana,100000-500000,Male,45-54,"Punjabi, Panjabi",Married,Middle,Lower middle class,1
2006,-4,IN-HR Haryana,100000-500000,Male,45-54,"Punjabi, Panjabi",Married,Middle,Upper middle class,1
2006,-4,IN-HR Haryana,100000-500000,Male,55-64,Hindi,Married,Lower,Lower class,1
2006,-4,IN-HR Haryana,100000-500000,Male,55-64,Hindi,Married,Middle,Lower middle class,3
2006,-4,IN-HR Haryana,100000-500000,Male,"65 and more years""",Hindi,Married,Middle,Upper middle class,1
2006,-4,IN-JH Jharkhand,20000-100000,Female,15-24,Hindi,Married,Lower,Lower class,1
2006,-4,IN-JH Jharkhand,20000-100000,Female,15-24,Hindi,Married,Middle,Lower middle class,1
2006,-4,IN-JH Jharkhand,20000-100000,Female,55-64,Urdu,Married,Lower,Lower middle class,1
2006,-4,IN-JH Jharkhand,20000-100000,Male,15-24,Hindi,Single/Never married,Higher,Lower middle class,1
2006,-4,IN-JH Jharkhand,20000-100000,Male,15-24,Urdu,Single/Never married,Middle,Working class,1
2006,-4,IN-JH Jharkhand,20000-100000,Male,25-34,Hindi,Married,Lower,Lower class,1
2006,-4,IN-JH Jharkhand,20000-100000,Male,25-34,Hindi,Single/Never married,Higher,Lower middle class,1
2006,-4,IN-JH Jharkhand,20000-100000,Male,35-44,Hindi,Married,Lower,Lower class,1
2006,-4,IN-JH Jharkhand,20000-100000,Male,35-44,Hindi,Married,Lower,Lower middle class,1
2006,-4,IN-JH Jharkhand,20000-100000,Male,35-44,Urdu,Married,Lower,Working class,1
2006,-4,IN-JH Jharkhand,20000-100000,Male,45-54,Urdu,Married,Lower,Lower middle class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Female,15-24,Hindi,Married,Middle,Working class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Female,15-24,Urdu,Single/Never married,Lower,Lower middle class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Female,25-34,Hindi,Married,Lower,Lower class,4
2006,-4,IN-JH Jharkhand,"Under 5,000",Female,25-34,Hindi,Married,Middle,Lower middle class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Female,35-44,Hindi,Married,Lower,Lower class,4
2006,-4,IN-JH Jharkhand,"Under 5,000",Female,35-44,Hindi,Married,Lower,Lower middle class,2
2006,-4,IN-JH Jharkhand,"Under 5,000",Female,45-54,Hindi,Married,Lower,Lower class,3
2006,-4,IN-JH Jharkhand,"Under 5,000",Female,45-54,Hindi,Married,Lower,Lower middle class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Female,45-54,Hindi,Widowed,Lower,Lower class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Female,45-54,Urdu,Married,Lower,Working class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Male,15-24,Urdu,Single/Never married,Lower,Working class,2
2006,-4,IN-JH Jharkhand,"Under 5,000",Male,15-24,Urdu,Single/Never married,Middle,Lower middle class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Male,25-34,Hindi,Married,Lower,Lower class,4
2006,-4,IN-JH Jharkhand,"Under 5,000",Male,25-34,Hindi,Married,Lower,Upper middle class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Male,25-34,Hindi,Married,Lower,Working class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Male,25-34,Other,Married,Lower,Working class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Male,25-34,Urdu,Married,Lower,Working class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Male,35-44,Hindi,Married,Lower,Lower class,3
2006,-4,IN-JH Jharkhand,"Under 5,000",Male,35-44,Hindi,Married,Lower,Working class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Male,35-44,Urdu,Married,Lower,Lower middle class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Male,35-44,Urdu,Married,Lower,Working class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Male,45-54,Hindi,Married,Lower,Lower class,2
2006,-4,IN-JH Jharkhand,"Under 5,000",Male,45-54,Hindi,Married,Lower,Working class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Male,45-54,Hindi,Married,Middle,Lower middle class,1
2006,-4,IN-JH Jharkhand,"Under 5,000",Male,55-64,Other,Married,Lower,Lower middle class,1
2006,-4,IN-KA Karnataka,5000-20000,Male,35-44,Marathi,Married,Middle,Lower middle class,1
2006,-4,IN-KA Karnataka,"Under 5,000",Female,15-24,Kannada,Living together as married,Middle,Lower middle class,1
2006,-4,IN-KA Karnataka,"Under 5,000",Female,15-24,Kannada,Married,Lower,Lower class,1
2006,-4,IN-KA Karnataka,"Under 5,000",Female,15-24,Kannada,Single/Never married,Lower,Working class,1
2006,-4,IN-KA Karnataka,"Under 5,000",Female,25-34,Kannada,Married,Higher,Lower middle class,3
2006,-4,IN-KA Karnataka,"Under 5,000",Female,25-34,Kannada,Married,Higher,Upper middle class,2
2006,-4,IN-KA Karnataka,"Under 5,000",Female,25-34,Kannada,Married,Lower,Working class,2
2006,-4,IN-KA Karnataka,"Under 5,000",Female,25-34,Kannada,Married,Middle,Lower middle class,1
2006,-4,IN-KA Karnataka,"Under 5,000",Female,25-34,Kannada,Married,Middle,Upper middle class,1
2006,-4,IN-KA Karnataka,"Under 5,000",Female,25-34,Marathi,Single/Never married,Higher,Lower middle class,1
2006,-4,IN-KA Karnataka,"Under 5,000",Female,25-34,Other,Married,Middle,Upper middle class,1
